row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,max_cost_usd,scaffold_mode,label
clamp_meter_with_hinged_jaw_and_rotary_selector_013,clamp_meter_with_hinged_jaw_and_rotary_selector,Clamp meter with hinged jaw and rotary selector,"A heavy-duty power clamp meter with a wide circular jaw opening, a thick body shell, a rear kickstand, and a large selector knob, plus two mode buttons near the lower face. the body reads as an industrial inspection instrument with a deeper head section, and the two buttons sit as separate controls under the display. The jaw rotates on a hinge above the display, the selector knob rotates continuously on the front face, and the rear stand swings on a lower hinge, and both mode buttons articulate independently as small prismatic push controls. Industrial meter scale.",openai,gpt-5.4,high,170,,strict,a heavy duty power clamp meter 4-1
clamp_meter_with_hinged_jaw_and_rotary_selector_014,clamp_meter_with_hinged_jaw_and_rotary_selector,Clamp meter with hinged jaw and rotary selector,"A heavy-duty power clamp meter with a wide circular jaw opening, a thick body shell, a rear kickstand, and a large selector knob, plus three front buttons below the display. the body reads as an industrial inspection instrument with a deeper head section, and the button bank is clearly separated from the selector dial. The jaw rotates on a hinge above the display, the selector knob rotates continuously on the front face, and the rear stand swings on a lower hinge, and the three front buttons each move independently as prismatic push controls. Industrial meter scale.",openai,gpt-5.4,high,170,,strict,a heavy duty power clamp meter 4-2
clamp_meter_with_hinged_jaw_and_rotary_selector_015,clamp_meter_with_hinged_jaw_and_rotary_selector,Clamp meter with hinged jaw and rotary selector,"A heavy-duty power clamp meter with a wide circular jaw opening, a thick body shell, a rear kickstand, and a large selector knob, plus a side flashlight button above two lower front buttons. the body reads as an industrial inspection instrument with a deeper head section, and the side button and front buttons read as distinct supported parts. The jaw rotates on a hinge above the display, the selector knob rotates continuously on the front face, and the rear stand swings on a lower hinge, and the side flashlight button and the two front buttons each depress independently. Industrial meter scale.",openai,gpt-5.4,high,170,,strict,a heavy duty power clamp meter 4-3
clamp_meter_with_hinged_jaw_and_rotary_selector_016,clamp_meter_with_hinged_jaw_and_rotary_selector,Clamp meter with hinged jaw and rotary selector,"A heavy-duty power clamp meter with a wide circular jaw opening, a thick body shell, a rear kickstand, and a large selector knob, plus a non-contact-voltage button near the top shoulder and a range button beside the dial. the body reads as an industrial inspection instrument with a deeper head section, and the controls stay visible instead of reading as molded graphics. The jaw rotates on a hinge above the display, the selector knob rotates continuously on the front face, and the rear stand swings on a lower hinge, and the upper button and the range button both move independently as small push controls. Industrial meter scale.",openai,gpt-5.4,high,170,,strict,a heavy duty power clamp meter 4-4
clamp_meter_with_hinged_jaw_and_rotary_selector_017,clamp_meter_with_hinged_jaw_and_rotary_selector,Clamp meter with hinged jaw and rotary selector,"An automotive clamp meter with an offset jaw shape, a rounded grip, a center function dial, and a short stand molded into the back, plus two mode buttons near the lower face. the control panel remains easy to read from the front, and the two buttons sit as separate controls under the display. The jaw pivots open on a hinge at the top of the head, the function dial rotates continuously, and the rear stand folds out on a short bottom hinge, and both mode buttons articulate independently as small prismatic push controls. Handheld diagnostic-tool scale.",openai,gpt-5.4,high,170,,strict,an automotive clamp meter with an 5-1
clamp_meter_with_hinged_jaw_and_rotary_selector_018,clamp_meter_with_hinged_jaw_and_rotary_selector,Clamp meter with hinged jaw and rotary selector,"An automotive clamp meter with an offset jaw shape, a rounded grip, a center function dial, and a short stand molded into the back, plus three front buttons below the display. the control panel remains easy to read from the front, and the button bank is clearly separated from the selector dial. The jaw pivots open on a hinge at the top of the head, the function dial rotates continuously, and the rear stand folds out on a short bottom hinge, and the three front buttons each move independently as prismatic push controls. Handheld diagnostic-tool scale.",openai,gpt-5.4,high,170,,strict,an automotive clamp meter with an 5-2
clamp_meter_with_hinged_jaw_and_rotary_selector_019,clamp_meter_with_hinged_jaw_and_rotary_selector,Clamp meter with hinged jaw and rotary selector,"An automotive clamp meter with an offset jaw shape, a rounded grip, a center function dial, and a short stand molded into the back, plus a side flashlight button above two lower front buttons. the control panel remains easy to read from the front, and the side button and front buttons read as distinct supported parts. The jaw pivots open on a hinge at the top of the head, the function dial rotates continuously, and the rear stand folds out on a short bottom hinge, and the side flashlight button and the two front buttons each depress independently. Handheld diagnostic-tool scale.",openai,gpt-5.4,high,170,,strict,an automotive clamp meter with an 5-3
clamp_meter_with_hinged_jaw_and_rotary_selector_020,clamp_meter_with_hinged_jaw_and_rotary_selector,Clamp meter with hinged jaw and rotary selector,"An automotive clamp meter with an offset jaw shape, a rounded grip, a center function dial, and a short stand molded into the back, plus a non-contact-voltage button near the top shoulder and a range button beside the dial. the control panel remains easy to read from the front, and the controls stay visible instead of reading as molded graphics. The jaw pivots open on a hinge at the top of the head, the function dial rotates continuously, and the rear stand folds out on a short bottom hinge, and the upper button and the range button both move independently as small push controls. Handheld diagnostic-tool scale.",openai,gpt-5.4,high,170,,strict,an automotive clamp meter with an 5-4
adjustable_weight_bench_with_hinged_backrest_001,adjustable_weight_bench_with_hinged_backrest,Adjustable weight bench with hinged backrest,"A folding adjustable weight bench with a low tubular frame, a split backrest and seat pad, a rear support link, and front transport wheels, plus a front carry handle between the wheels. the pads sit on separate support brackets over a compact home-gym frame, and the handle projects from the front crossmember without floating. The backrest pivots on a transverse hinge relative to the center frame, the seat pad pivots on its own hinge ahead of the backrest, the rear support link rotates on a lower frame pivot, and the front wheels spin continuously on their axle. Compact home-gym scale.",openai,gpt-5.4,high,180,,strict,a folding adjustable weight bench with 1-1
adjustable_weight_bench_with_hinged_backrest_002,adjustable_weight_bench_with_hinged_backrest,Adjustable weight bench with hinged backrest,"A folding adjustable weight bench with a low tubular frame, a split backrest and seat pad, a rear support link, and front transport wheels, plus a pop-pin angle selector under the backrest. the pads sit on separate support brackets over a compact home-gym frame, and the selector knob is visibly separate from the support arm. The backrest pivots on a transverse hinge relative to the center frame, the seat pad pivots on its own hinge ahead of the backrest, the rear support link rotates on a lower frame pivot, and the front wheels spin continuously on their axle, and the pop-pin knob translates prismatically along its short local axis. Compact home-gym scale.",openai,gpt-5.4,high,180,,strict,a folding adjustable weight bench with 1-2
adjustable_weight_bench_with_hinged_backrest_003,adjustable_weight_bench_with_hinged_backrest,Adjustable weight bench with hinged backrest,"A folding adjustable weight bench with a low tubular frame, a split backrest and seat pad, a rear support link, and front transport wheels, plus a foot-roller assembly at the front end. the pads sit on separate support brackets over a compact home-gym frame, and the roller pair is mounted on a rigid front yoke. The backrest pivots on a transverse hinge relative to the center frame, the seat pad pivots on its own hinge ahead of the backrest, the rear support link rotates on a lower frame pivot, and the front wheels spin continuously on their axle, and the two front rollers spin continuously on their shared support axle. Compact home-gym scale.",openai,gpt-5.4,high,180,,strict,a folding adjustable weight bench with 1-3
adjustable_weight_bench_with_hinged_backrest_004,adjustable_weight_bench_with_hinged_backrest,Adjustable weight bench with hinged backrest,"A folding adjustable weight bench with a low tubular frame, a split backrest and seat pad, a rear support link, and front transport wheels, plus a folding mid-frame brace below the seat section. the pads sit on separate support brackets over a compact home-gym frame, and the brace remains a distinct supported member in the frame. The backrest pivots on a transverse hinge relative to the center frame, the seat pad pivots on its own hinge ahead of the backrest, the rear support link rotates on a lower frame pivot, and the front wheels spin continuously on their axle, and the brace rotates on its frame hinge as it tucks under the bench. Compact home-gym scale.",openai,gpt-5.4,high,180,,strict,a folding adjustable weight bench with 1-4
adjustable_weight_bench_with_hinged_backrest_005,adjustable_weight_bench_with_hinged_backrest,Adjustable weight bench with hinged backrest,"A flat-incline utility bench with a rectangular base, a hinged backrest, a smaller seat pad, and a rear ladder support, plus a front carry handle between the wheels. the support ladder sits behind the backrest bracket rather than disappearing inside the frame, and the handle projects from the front crossmember without floating. The backrest rotates upward on a horizontal hinge at the seat junction, the seat pivots on a separate front hinge, and the rear ladder support rotates on a lower pivot at the back of the frame. Garage-gym bench scale.",openai,gpt-5.4,high,180,,strict,a flat incline utility bench with 2-1
adjustable_weight_bench_with_hinged_backrest_006,adjustable_weight_bench_with_hinged_backrest,Adjustable weight bench with hinged backrest,"A flat-incline utility bench with a rectangular base, a hinged backrest, a smaller seat pad, and a rear ladder support, plus a pop-pin angle selector under the backrest. the support ladder sits behind the backrest bracket rather than disappearing inside the frame, and the selector knob is visibly separate from the support arm. The backrest rotates upward on a horizontal hinge at the seat junction, the seat pivots on a separate front hinge, and the rear ladder support rotates on a lower pivot at the back of the frame, and the pop-pin knob translates prismatically along its short local axis. Garage-gym bench scale.",openai,gpt-5.4,high,180,,strict,a flat incline utility bench with 2-2
adjustable_weight_bench_with_hinged_backrest_007,adjustable_weight_bench_with_hinged_backrest,Adjustable weight bench with hinged backrest,"A flat-incline utility bench with a rectangular base, a hinged backrest, a smaller seat pad, and a rear ladder support, plus a foot-roller assembly at the front end. the support ladder sits behind the backrest bracket rather than disappearing inside the frame, and the roller pair is mounted on a rigid front yoke. The backrest rotates upward on a horizontal hinge at the seat junction, the seat pivots on a separate front hinge, and the rear ladder support rotates on a lower pivot at the back of the frame, and the two front rollers spin continuously on their shared support axle. Garage-gym bench scale.",openai,gpt-5.4,high,180,,strict,a flat incline utility bench with 2-3
adjustable_weight_bench_with_hinged_backrest_008,adjustable_weight_bench_with_hinged_backrest,Adjustable weight bench with hinged backrest,"A flat-incline utility bench with a rectangular base, a hinged backrest, a smaller seat pad, and a rear ladder support, plus a folding mid-frame brace below the seat section. the support ladder sits behind the backrest bracket rather than disappearing inside the frame, and the brace remains a distinct supported member in the frame. The backrest rotates upward on a horizontal hinge at the seat junction, the seat pivots on a separate front hinge, and the rear ladder support rotates on a lower pivot at the back of the frame, and the brace rotates on its frame hinge as it tucks under the bench. Garage-gym bench scale.",openai,gpt-5.4,high,180,,strict,a flat incline utility bench with 2-4
adjustable_weight_bench_with_hinged_backrest_009,adjustable_weight_bench_with_hinged_backrest,Adjustable weight bench with hinged backrest,"An adjustable decline bench with a long back pad, an articulated seat, and a front leg-roller assembly, plus a front carry handle between the wheels. the frame has a low wheel set at one end for moving the bench around the room, and the handle projects from the front crossmember without floating. The back pad rotates on a central horizontal hinge, the seat rotates on its own hinge ahead of it, the paired leg rollers spin continuously on their support axle, and the transport wheels rotate continuously on the frame axle. Full home-workout bench scale.",openai,gpt-5.4,high,180,,strict,an adjustable decline bench with a 3-1
adjustable_weight_bench_with_hinged_backrest_010,adjustable_weight_bench_with_hinged_backrest,Adjustable weight bench with hinged backrest,"An adjustable decline bench with a long back pad, an articulated seat, and a front leg-roller assembly, plus a pop-pin angle selector under the backrest. the frame has a low wheel set at one end for moving the bench around the room, and the selector knob is visibly separate from the support arm. The back pad rotates on a central horizontal hinge, the seat rotates on its own hinge ahead of it, the paired leg rollers spin continuously on their support axle, and the transport wheels rotate continuously on the frame axle, and the pop-pin knob translates prismatically along its short local axis. Full home-workout bench scale.",openai,gpt-5.4,high,180,,strict,an adjustable decline bench with a 3-2
adjustable_weight_bench_with_hinged_backrest_011,adjustable_weight_bench_with_hinged_backrest,Adjustable weight bench with hinged backrest,"An adjustable decline bench with a long back pad, an articulated seat, and a front leg-roller assembly, plus a foot-roller assembly at the front end. the frame has a low wheel set at one end for moving the bench around the room, and the roller pair is mounted on a rigid front yoke. The back pad rotates on a central horizontal hinge, the seat rotates on its own hinge ahead of it, the paired leg rollers spin continuously on their support axle, and the transport wheels rotate continuously on the frame axle, and the two front rollers spin continuously on their shared support axle. Full home-workout bench scale.",openai,gpt-5.4,high,180,,strict,an adjustable decline bench with a 3-3
adjustable_weight_bench_with_hinged_backrest_012,adjustable_weight_bench_with_hinged_backrest,Adjustable weight bench with hinged backrest,"An adjustable decline bench with a long back pad, an articulated seat, and a front leg-roller assembly, plus a folding mid-frame brace below the seat section. the frame has a low wheel set at one end for moving the bench around the room, and the brace remains a distinct supported member in the frame. The back pad rotates on a central horizontal hinge, the seat rotates on its own hinge ahead of it, the paired leg rollers spin continuously on their support axle, and the transport wheels rotate continuously on the frame axle, and the brace rotates on its frame hinge as it tucks under the bench. Full home-workout bench scale.",openai,gpt-5.4,high,180,,strict,an adjustable decline bench with a 3-4
adjustable_weight_bench_with_hinged_backrest_013,adjustable_weight_bench_with_hinged_backrest,Adjustable weight bench with hinged backrest,"A commercial adjustable bench with a wide rear support arm, a split pad layout, and a heavy welded frame with small transport wheels, plus a front carry handle between the wheels. the support arm is clearly separate from the main backrest plate, and the handle projects from the front crossmember without floating. The backrest pivots on a transverse hinge above the main frame, the seat pivots on a forward hinge, the wide rear support arm rotates on a lower frame pivot, and the transport wheels spin continuously on their axle mounts. Commercial gym-floor scale.",openai,gpt-5.4,high,180,,strict,a commercial adjustable bench with a 4-1
adjustable_weight_bench_with_hinged_backrest_014,adjustable_weight_bench_with_hinged_backrest,Adjustable weight bench with hinged backrest,"A commercial adjustable bench with a wide rear support arm, a split pad layout, and a heavy welded frame with small transport wheels, plus a pop-pin angle selector under the backrest. the support arm is clearly separate from the main backrest plate, and the selector knob is visibly separate from the support arm. The backrest pivots on a transverse hinge above the main frame, the seat pivots on a forward hinge, the wide rear support arm rotates on a lower frame pivot, and the transport wheels spin continuously on their axle mounts, and the pop-pin knob translates prismatically along its short local axis. Commercial gym-floor scale.",openai,gpt-5.4,high,180,,strict,a commercial adjustable bench with a 4-2
adjustable_weight_bench_with_hinged_backrest_015,adjustable_weight_bench_with_hinged_backrest,Adjustable weight bench with hinged backrest,"A commercial adjustable bench with a wide rear support arm, a split pad layout, and a heavy welded frame with small transport wheels, plus a foot-roller assembly at the front end. the support arm is clearly separate from the main backrest plate, and the roller pair is mounted on a rigid front yoke. The backrest pivots on a transverse hinge above the main frame, the seat pivots on a forward hinge, the wide rear support arm rotates on a lower frame pivot, and the transport wheels spin continuously on their axle mounts, and the two front rollers spin continuously on their shared support axle. Commercial gym-floor scale.",openai,gpt-5.4,high,180,,strict,a commercial adjustable bench with a 4-3
adjustable_weight_bench_with_hinged_backrest_016,adjustable_weight_bench_with_hinged_backrest,Adjustable weight bench with hinged backrest,"A commercial adjustable bench with a wide rear support arm, a split pad layout, and a heavy welded frame with small transport wheels, plus a folding mid-frame brace below the seat section. the support arm is clearly separate from the main backrest plate, and the brace remains a distinct supported member in the frame. The backrest pivots on a transverse hinge above the main frame, the seat pivots on a forward hinge, the wide rear support arm rotates on a lower frame pivot, and the transport wheels spin continuously on their axle mounts, and the brace rotates on its frame hinge as it tucks under the bench. Commercial gym-floor scale.",openai,gpt-5.4,high,180,,strict,a commercial adjustable bench with a 4-4
adjustable_weight_bench_with_hinged_backrest_017,adjustable_weight_bench_with_hinged_backrest,Adjustable weight bench with hinged backrest,"A compact apartment-gym bench with a narrow frame, a hinged back pad, a short seat pad, and a rear ladder support bracket, plus a front carry handle between the transport wheels. The bench stays compact while keeping the support geometry visible, and the handle projects from the front crossmember without floating. The back pad rotates on a horizontal hinge over the main frame, the seat pad rotates on its own hinge, the rear ladder support rotates on a lower frame pivot, and the transport wheels spin continuously on their axle. Small home-fitness scale.",openai,gpt-5.4,high,180,,strict,a compact apartment gym bench with 5-1
adjustable_weight_bench_with_hinged_backrest_018,adjustable_weight_bench_with_hinged_backrest,Adjustable weight bench with hinged backrest,"A compact apartment-gym bench with a narrow frame, a hinged back pad, a short seat pad, and a rear ladder support bracket, plus a pop-pin selector below the backrest. The bench stays compact while keeping the support geometry visible, and the selector remains clearly separate from the support bracket. The back pad rotates on a horizontal hinge over the main frame, the seat pad rotates on its own hinge, the rear ladder support rotates on a lower frame pivot, the transport wheels spin continuously on their axle, and the pop-pin knob translates prismatically along its short local axis. Small home-fitness scale.",openai,gpt-5.4,high,180,,strict,a compact apartment gym bench with 5-2
adjustable_weight_bench_with_hinged_backrest_019,adjustable_weight_bench_with_hinged_backrest,Adjustable weight bench with hinged backrest,"A compact apartment-gym bench with a narrow frame, a hinged back pad, a short seat pad, and a rear ladder support bracket, plus a small foot-roller assembly at the front end. The bench stays compact while keeping the support geometry visible, and the roller pair is mounted on a rigid front yoke. The back pad rotates on a horizontal hinge over the main frame, the seat pad rotates on its own hinge, the rear ladder support rotates on a lower frame pivot, the transport wheels spin continuously on their axle, and the front rollers spin continuously on their shared support axle. Small home-fitness scale.",openai,gpt-5.4,high,180,,strict,a compact apartment gym bench with 5-3
adjustable_weight_bench_with_hinged_backrest_020,adjustable_weight_bench_with_hinged_backrest,Adjustable weight bench with hinged backrest,"A compact apartment-gym bench with a narrow frame, a hinged back pad, a short seat pad, and a rear ladder support bracket, plus a folding front support foot under the frame nose. The bench stays compact while keeping the support geometry visible, and the support foot remains a distinct member under the front crosspiece. The back pad rotates on a horizontal hinge over the main frame, the seat pad rotates on its own hinge, the rear ladder support rotates on a lower frame pivot, the transport wheels spin continuously on their axle, and the front support foot rotates on its frame hinge. Small home-fitness scale.",openai,gpt-5.4,high,180,,strict,a compact apartment gym bench with 5-4
zippo_lighter_001,zippo_lighter,Zippo lighter,"A classic flip-top lighter with a rectangular outer case, a fitted inner chimney insert, and a striker wheel beside the wick opening, plus a small cam lever inside the lid edge. the lid and lower case are clearly separate shells with a narrow side hinge, and the cam lever remains a separate supported piece beside the hinge. The lid rotates upward on a side-mounted revolute hinge and the striker wheel rotates continuously about its short transverse axle, and the cam lever rotates on its short local pivot when the lid opens. Small pocket-lighter scale.",openai,gpt-5.4,high,140,,strict,a classic flip top lighter with 1-1
zippo_lighter_002,zippo_lighter,Zippo lighter,"A classic flip-top lighter with a rectangular outer case, a fitted inner chimney insert, and a striker wheel beside the wick opening, plus a lift-out insert fit inside the lower shell. the lid and lower case are clearly separate shells with a narrow side hinge, and the insert remains visibly removable from the outer case. The lid rotates upward on a side-mounted revolute hinge and the striker wheel rotates continuously about its short transverse axle, and the insert slides prismatically out of the outer case along the case height axis. Small pocket-lighter scale.",openai,gpt-5.4,high,140,,strict,a classic flip top lighter with 1-2
zippo_lighter_003,zippo_lighter,Zippo lighter,"A brushed-metal zippo-style lighter with a boxy lower shell, an upper lid, and a visible chimney insert inside the case, plus a small cam lever inside the lid edge. the insert remains a separate supported part seated inside the outer shell, and the cam lever remains a separate supported piece beside the hinge. The lid opens on a narrow side hinge and the spark wheel rotates continuously above the insert body, and the cam lever rotates on its short local pivot when the lid opens. Pocket-accessory scale.",openai,gpt-5.4,high,140,,strict,a brushed metal zippo style lighter 2-1
zippo_lighter_004,zippo_lighter,Zippo lighter,"A brushed-metal zippo-style lighter with a boxy lower shell, an upper lid, and a visible chimney insert inside the case, plus a lift-out insert fit inside the lower shell. the insert remains a separate supported part seated inside the outer shell, and the insert remains visibly removable from the outer case. The lid opens on a narrow side hinge and the spark wheel rotates continuously above the insert body, and the insert slides prismatically out of the outer case along the case height axis. Pocket-accessory scale.",openai,gpt-5.4,high,140,,strict,a brushed metal zippo style lighter 2-2
zippo_lighter_005,zippo_lighter,Zippo lighter,"A slim lighter with a tall narrow case, a side-hinged lid, and a compact chimney insert, plus a small cam lever inside the lid edge. the narrow case proportions stay believable for a real slim pocket lighter, and the cam lever remains a separate supported piece beside the hinge. The lid rotates on a side hinge line and the striker wheel rotates continuously on its axle above the chimney, and the cam lever rotates on its short local pivot when the lid opens. Slim pocket-lighter scale.",openai,gpt-5.4,high,140,,strict,a slim lighter with a tall 3-1
zippo_lighter_006,zippo_lighter,Zippo lighter,"A slim lighter with a tall narrow case, a side-hinged lid, and a compact chimney insert, plus a lift-out insert fit inside the lower shell. the narrow case proportions stay believable for a real slim pocket lighter, and the insert remains visibly removable from the outer case. The lid rotates on a side hinge line and the striker wheel rotates continuously on its axle above the chimney, and the insert slides prismatically out of the outer case along the case height axis. Slim pocket-lighter scale.",openai,gpt-5.4,high,140,,strict,a slim lighter with a tall 3-2
zippo_lighter_007,zippo_lighter,Zippo lighter,"A rounded-corner vintage lighter with a rectangular shell, a fitted lid, and a tall perforated chimney insert, plus a small cam lever inside the lid edge. the lower shell keeps a realistic seam where the insert nests inside the case, and the cam lever remains a separate supported piece beside the hinge. The lid rotates upward on a side hinge and the striker wheel rotates continuously on its local axle, and the cam lever rotates on its short local pivot when the lid opens. Handheld lighter scale.",openai,gpt-5.4,high,140,,strict,a rounded corner vintage lighter with 4-1
zippo_lighter_008,zippo_lighter,Zippo lighter,"A rounded-corner vintage lighter with a rectangular shell, a fitted lid, and a tall perforated chimney insert, plus a lift-out insert fit inside the lower shell. the lower shell keeps a realistic seam where the insert nests inside the case, and the insert remains visibly removable from the outer case. The lid rotates upward on a side hinge and the striker wheel rotates continuously on its local axle, and the insert slides prismatically out of the outer case along the case height axis. Handheld lighter scale.",openai,gpt-5.4,high,140,,strict,a rounded corner vintage lighter with 4-2
zippo_lighter_009,zippo_lighter,Zippo lighter,"A matte-finish pocket lighter with a deep lower body, a square lid, and a visible inner insert with a wick opening, plus a small cam lever inside the lid edge. the insert stays distinct from the outer case and does not merge into the lid, and the cam lever remains a separate supported piece beside the hinge. The lid rotates on a side hinge and the striker wheel rotates continuously across the top of the insert, and the cam lever rotates on its short local pivot when the lid opens. Pocket carry scale.",openai,gpt-5.4,high,140,,strict,a matte finish pocket lighter with 5-1
zippo_lighter_010,zippo_lighter,Zippo lighter,"A matte-finish pocket lighter with a deep lower body, a square lid, and a visible inner insert with a wick opening, plus a lift-out insert fit inside the lower shell. the insert stays distinct from the outer case and does not merge into the lid, and the insert remains visibly removable from the outer case. The lid rotates on a side hinge and the striker wheel rotates continuously across the top of the insert, and the insert slides prismatically out of the outer case along the case height axis. Pocket carry scale.",openai,gpt-5.4,high,140,,strict,a matte finish pocket lighter with 5-2
zippo_lighter_011,zippo_lighter,Zippo lighter,"A brass-finish lighter with a straight-sided case, a side-hinged lid, and a chimney insert with visible vent holes, plus a small cam lever inside the lid edge. the vented chimney remains clearly seated inside the case opening, and the cam lever remains a separate supported piece beside the hinge. The lid opens on a side-mounted revolute hinge and the striker wheel rotates continuously about its transverse axle, and the cam lever rotates on its short local pivot when the lid opens. Small lighter scale.",openai,gpt-5.4,high,140,,strict,a brass finish lighter with a 6-1
zippo_lighter_012,zippo_lighter,Zippo lighter,"A brass-finish lighter with a straight-sided case, a side-hinged lid, and a chimney insert with visible vent holes, plus a lift-out insert fit inside the lower shell. the vented chimney remains clearly seated inside the case opening, and the insert remains visibly removable from the outer case. The lid opens on a side-mounted revolute hinge and the striker wheel rotates continuously about its transverse axle, and the insert slides prismatically out of the outer case along the case height axis. Small lighter scale.",openai,gpt-5.4,high,140,,strict,a brass finish lighter with a 6-2
zippo_lighter_013,zippo_lighter,Zippo lighter,"A pipe-style lighter with a rectangular case, a side-hinged lid, and a chimney insert with a side cutout near the flame opening, plus a small cam lever inside the lid edge. the modified chimney still remains a separate insert inside the case shell, and the cam lever remains a separate supported piece beside the hinge. The lid rotates on a side hinge and the striker wheel rotates continuously on its short axle, and the cam lever rotates on its short local pivot when the lid opens. Pocket pipe-lighter scale.",openai,gpt-5.4,high,140,,strict,a pipe style lighter with a 7-1
zippo_lighter_014,zippo_lighter,Zippo lighter,"A pipe-style lighter with a rectangular case, a side-hinged lid, and a chimney insert with a side cutout near the flame opening, plus a lift-out insert fit inside the lower shell. the modified chimney still remains a separate insert inside the case shell, and the insert remains visibly removable from the outer case. The lid rotates on a side hinge and the striker wheel rotates continuously on its short axle, and the insert slides prismatically out of the outer case along the case height axis. Pocket pipe-lighter scale.",openai,gpt-5.4,high,140,,strict,a pipe style lighter with a 7-2
waffle_maker_001,waffle_maker,Waffle maker,"A square clamshell waffle maker with thick upper and lower plate housings, a short insulated front handle, and a rear hinge block, plus a thermostat dial on the side wall. the upper shell stays clearly supported by the rear hinge instead of floating above the lower body, and the dial remains a separate control on the housing side. The top plate assembly lifts on a single horizontal hinge at the back, and the thermostat dial rotates continuously on its short shaft. Countertop waffle-maker scale.",openai,gpt-5.4,high,160,,strict,a square clamshell waffle maker with 1-1
waffle_maker_002,waffle_maker,Waffle maker,"A square clamshell waffle maker with thick upper and lower plate housings, a short insulated front handle, and a rear hinge block, plus two raised program buttons on the front corner. the upper shell stays clearly supported by the rear hinge instead of floating above the lower body, and the buttons stay visibly discrete instead of merging into a membrane panel. The top plate assembly lifts on a single horizontal hinge at the back, and the two buttons articulate independently as small prismatic push controls. Countertop waffle-maker scale.",openai,gpt-5.4,high,160,,strict,a square clamshell waffle maker with 1-2
waffle_maker_003,waffle_maker,Waffle maker,"A round Belgian waffle maker with a circular lower housing, a domed top plate, and a compact front handle, plus a thermostat dial on the side wall. the hinge structure remains visible at the rear of the round housing, and the dial remains a separate control on the housing side. The top half rotates open on a rear horizontal hinge, and the thermostat dial rotates continuously on its short shaft. Kitchen-appliance scale.",openai,gpt-5.4,high,160,,strict,a round belgian waffle maker with 2-1
waffle_maker_004,waffle_maker,Waffle maker,"A round Belgian waffle maker with a circular lower housing, a domed top plate, and a compact front handle, plus two raised program buttons on the front corner. the hinge structure remains visible at the rear of the round housing, and the buttons stay visibly discrete instead of merging into a membrane panel. The top half rotates open on a rear horizontal hinge, and the two buttons articulate independently as small prismatic push controls. Kitchen-appliance scale.",openai,gpt-5.4,high,160,,strict,a round belgian waffle maker with 2-2
waffle_maker_005,waffle_maker,Waffle maker,"A rectangular family waffle iron with a broad lower body, a flat upper lid, and a centered front grip, plus a thermostat dial on the side wall. the lid and base keep clear shell breaks around the cooking plates, and the dial remains a separate control on the housing side. The lid rotates upward on a rear hinge line, and the thermostat dial rotates continuously on its short shaft. Kitchen counter scale.",openai,gpt-5.4,high,160,,strict,a rectangular family waffle iron with 3-1
waffle_maker_006,waffle_maker,Waffle maker,"A rectangular family waffle iron with a broad lower body, a flat upper lid, and a centered front grip, plus two raised program buttons on the front corner. the lid and base keep clear shell breaks around the cooking plates, and the buttons stay visibly discrete instead of merging into a membrane panel. The lid rotates upward on a rear hinge line, and the two buttons articulate independently as small prismatic push controls. Kitchen counter scale.",openai,gpt-5.4,high,160,,strict,a rectangular family waffle iron with 3-2
waffle_maker_007,waffle_maker,Waffle maker,"A flip-style Belgian waffle maker with a circular cooking shell carried in a side stand frame, plus a thermostat dial on the side wall. the cooking shell and stand remain clearly separate supported assemblies, and the dial remains a separate control on the housing side. The cooking shell opens on its own rear lid hinge and the whole shell rotates continuously on the horizontal flip axis between the side supports, and the thermostat dial rotates continuously on its short shaft. Breakfast-station appliance scale.",openai,gpt-5.4,high,160,,strict,a flip style belgian waffle maker 4-1
waffle_maker_008,waffle_maker,Waffle maker,"A flip-style Belgian waffle maker with a circular cooking shell carried in a side stand frame, plus two raised program buttons on the front corner. the cooking shell and stand remain clearly separate supported assemblies, and the buttons stay visibly discrete instead of merging into a membrane panel. The cooking shell opens on its own rear lid hinge and the whole shell rotates continuously on the horizontal flip axis between the side supports, and the two buttons articulate independently as small prismatic push controls. Breakfast-station appliance scale.",openai,gpt-5.4,high,160,,strict,a flip style belgian waffle maker 4-2
waffle_maker_009,waffle_maker,Waffle maker,"A compact waffle press with a low lower plate, a rounded top lid, and a small hinge bridge at the back, plus a thermostat dial on the side wall. the proportions stay compact while keeping the lid motion obvious, and the dial remains a separate control on the housing side. The top lid rotates upward on a rear horizontal hinge, and the thermostat dial rotates continuously on its short shaft. Compact countertop scale.",openai,gpt-5.4,high,160,,strict,a compact waffle press with a 5-1
waffle_maker_010,waffle_maker,Waffle maker,"A compact waffle press with a low lower plate, a rounded top lid, and a small hinge bridge at the back, plus two raised program buttons on the front corner. the proportions stay compact while keeping the lid motion obvious, and the buttons stay visibly discrete instead of merging into a membrane panel. The top lid rotates upward on a rear horizontal hinge, and the two buttons articulate independently as small prismatic push controls. Compact countertop scale.",openai,gpt-5.4,high,160,,strict,a compact waffle press with a 5-2
