row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,max_cost_usd,scaffold_mode,label,design_audit
dehumidifier_plus15_06,dehumidifier_with_pullout_water_bucket,Dehumidifier with pullout water bucket,"A slim dehumidifier with a tall body, a lower water tank, a top exhaust shutter, and a narrow front control band with three buttons around a selector dial. The tank slides prismatically from the lower front opening, the top exhaust shutter rotates on a rear hinge, and the selector dial rotates continuously on the control band. All three visible buttons are separate small prismatic push controls. The tank should read as a thin-wall hollow reservoir rather than a solid insert. Narrow bedroom-appliance scale.",openai,gpt-5.4,high,175,,strict,Slim dehumidifier with top exhaust shutter,false
dehumidifier_plus15_07,dehumidifier_with_pullout_water_bucket,Dehumidifier with pullout water bucket,"A bedroom dehumidifier with a rounded shell, a pullout lower bucket, a swing-up top carry handle, and a side filter door beside a compact mode dial and two buttons. The bucket slides prismatically on the body depth axis, the top handle rotates upward on matched pivots, the side filter door rotates on a vertical hinge, and the mode dial rotates continuously. Both buttons are separate prismatic push controls. The tank and its opening should remain visibly hollow and open rather than reading as a solid lower block. Portable bedroom scale.",openai,gpt-5.4,high,175,,strict,Bedroom dehumidifier with swing up handle,false
dehumidifier_plus15_08,dehumidifier_with_pullout_water_bucket,Dehumidifier with pullout water bucket,"A utility dehumidifier with a pullout reservoir bucket, a small hose-port cap at the rear, and a top control layout made of a humidistat dial plus three preset buttons. The bucket slides prismatically out from the lower front, the rear hose-port cap rotates on a small hinge, and the humidistat dial rotates continuously about its center axis. All three preset buttons are separate prismatic push controls, and the caster wheels rotate continuously on their axle joints. Keep the bucket as a believable hollow water tank with real internal volume. Utility-room scale.",openai,gpt-5.4,high,175,,strict,Utility dehumidifier with hose port cap,false
dehumidifier_plus15_09,dehumidifier_with_pullout_water_bucket,Dehumidifier with pullout water bucket,"A rounded dehumidifier with a front bucket, a side service door, and a top button bank flanking a central selector dial. The bucket slides prismatically from the lower front opening, the side service door rotates on a vertical hinge, and the selector dial rotates continuously on the top panel. The surrounding buttons are independent small prismatic push controls. The tank should read as a real hollow reservoir seated in a vented body shell rather than a solid drawer. Portable room-appliance scale.",openai,gpt-5.4,high,175,,strict,Rounded dehumidifier with side service door,false
dehumidifier_plus15_10,dehumidifier_with_pullout_water_bucket,Dehumidifier with pullout water bucket,"A large dehumidifier with a lower bucket behind a front level window, a rear filter door, and a front control cluster made of a selector knob, a start button, and two humidity buttons. The bucket slides prismatically out from the lower body, the rear filter door rotates on a vertical hinge, and the selector knob rotates continuously on the control cluster. The three visible buttons are separate prismatic push controls. The bucket should remain a hollow thin-wall reservoir with believable depth behind the window. Basement floor-appliance scale.",openai,gpt-5.4,high,175,,strict,Large dehumidifier with front level window,false
dehumidifier_plus15_11,dehumidifier_with_pullout_water_bucket,Dehumidifier with pullout water bucket,"A minimalist dehumidifier with a front display bezel, a pullout lower tank, and a top exhaust flap behind a central dial with three surrounding buttons. The tank slides prismatically from the lower front, the exhaust flap rotates on a rear hinge, and the central dial rotates continuously on the display surround. All three buttons are separate prismatic push controls. The tank and its seat in the body should read as true hollow appliance geometry instead of a solid lower block. Bedroom appliance scale.",openai,gpt-5.4,high,175,,strict,Minimal dehumidifier with front display bezel,false
dehumidifier_plus15_12,dehumidifier_with_pullout_water_bucket,Dehumidifier with pullout water bucket,"A low wide dehumidifier with a front bucket, a side-hinged filter door, and a broad top panel carrying a mode knob plus four preset buttons. The bucket slides prismatically along the body depth axis, the side filter door rotates on a vertical hinge, and the mode knob rotates continuously. The four preset buttons are separate small prismatic push controls, and the caster wheels rotate continuously on their axle joints. The bucket must stay visibly hollow with a real water-holding cavity. Floor appliance scale.",openai,gpt-5.4,high,175,,strict,Low wide dehumidifier with broad top panel,false
dehumidifier_plus15_13,dehumidifier_with_pullout_water_bucket,Dehumidifier with pullout water bucket,"A narrow upright dehumidifier with a lower reservoir bucket, a rear filter cassette door, and a top control strip with a dial, two buttons, and a small outlet louver flap. The bucket slides prismatically from the lower front, the rear filter door rotates on a vertical hinge, the outlet flap rotates on a short rear hinge, and the control dial rotates continuously. The two buttons are separate prismatic push controls. The tank should read as a thin-wall hollow container with believable internal volume. Narrow utility scale.",openai,gpt-5.4,high,175,,strict,Narrow upright with filter cassette door,false
dehumidifier_plus15_14,dehumidifier_with_pullout_water_bucket,Dehumidifier with pullout water bucket,"A basement dehumidifier with a fold-up top handle, a front pullout bucket, and a control pod made of a timer dial, a side power rocker, and two moisture buttons. The bucket slides prismatically from the body, the top handle rotates on matched pivots, the timer dial rotates continuously, and the side power rocker pivots on a short axis. Both moisture buttons are separate prismatic push controls. The front bucket and surrounding cavity should remain clearly hollow and open rather than reading as solid mass. Utility-room scale.",openai,gpt-5.4,high,175,,strict,Basement dehumidifier with side rocker,false
dehumidifier_plus15_15,dehumidifier_with_pullout_water_bucket,Dehumidifier with pullout water bucket,"A premium dehumidifier with a front water-level window, a lower reservoir bucket, a folding top handle, and a top interface carrying a selector wheel plus six program buttons. The bucket slides prismatically on lower guides, the top handle rotates upward on matched pivots, and the selector wheel rotates continuously about its center axis. All six program buttons are separate prismatic push controls. The bucket should read as a hollow water tank with believable shell thickness and true internal volume. Premium floor-appliance scale.",openai,gpt-5.4,high,175,,strict,Premium dehumidifier with selector wheel,false
aio_printer_plus15_01,all_in_one_printer_with_scanner_lid_and_paper_tray,All-in-one printer with scanner lid and paper tray,"A home-office all-in-one printer with a flatbed scanner lid, a front paper cassette, a fold-out output tray, and a right-front control panel with a selector dial plus four buttons. The scanner lid rotates upward on a rear horizontal hinge, the paper cassette slides prismatically from the lower front, and the output tray flap rotates downward on a small front hinge. The selector dial rotates continuously, and all four visible buttons are separate prismatic push controls. The scanner bay and tray system should read as thin-wall hollow appliance geometry rather than solid slabs. Desktop office scale.",openai,gpt-5.4,high,190,,strict,Home office printer with selector dial,false
aio_printer_plus15_02,all_in_one_printer_with_scanner_lid_and_paper_tray,All-in-one printer with scanner lid and paper tray,"A compact all-in-one printer with a low rectangular body, a scanner lid, a front output shelf, and a sloped control strip with six visible keys around a small display. The scanner lid rotates on a rear hinge, the main paper tray slides prismatically from the lower front body, and the output shelf folds on a narrow front hinge. Each visible key is an independent small prismatic push button, and a menu dial beside the screen rotates continuously. The scanner cavity should remain open and hollow under the lid, with the trays reading as thin shell parts rather than solid blocks. Home desktop scale.",openai,gpt-5.4,high,190,,strict,Compact printer with sloped key strip,false
aio_printer_plus15_03,all_in_one_printer_with_scanner_lid_and_paper_tray,All-in-one printer with scanner lid and paper tray,"A small-office all-in-one printer with a flatbed scanner, an automatic document feeder on top, a front cassette tray, and a tilting control panel at the front right corner. The flatbed lid rotates upward on a rear hinge, the cassette tray slides prismatically from the base, the document-feeder cover rotates on a top hinge, and the control panel tilts on a short horizontal pivot. A selector dial on the panel rotates continuously, and the keypad buttons are separate small prismatic push controls. The flatbed opening and feeder throat should read as hollow functional cavities rather than filled blocks. Small office scale.",openai,gpt-5.4,high,190,,strict,Office printer with ADF and tilting panel,false
aio_printer_plus15_04,all_in_one_printer_with_scanner_lid_and_paper_tray,All-in-one printer with scanner lid and paper tray,"A photo-oriented all-in-one printer with a broad flatbed lid, a lower main paper tray, a smaller photo tray nested above it, and a front control panel with one knob and three function buttons. The scanner lid rotates on a rear hinge, both paper trays slide prismatically on their own supported rails, and a small output door at the front lip rotates downward on a narrow hinge. The control knob rotates continuously, and all three function buttons are separate prismatic push controls. The scanner bay and trays should read as thin-wall hollow appliance parts. Wide desktop printer scale.",openai,gpt-5.4,high,190,,strict,Photo printer with dual front trays,false
aio_printer_plus15_05,all_in_one_printer_with_scanner_lid_and_paper_tray,All-in-one printer with scanner lid and paper tray,"A boxy monochrome all-in-one printer with a tall scanner lid, a deep front paper drawer, and a side service door beside a top-right control cluster with a keypad, a start button, and a menu dial. The scanner lid rotates upward on a rear hinge, the paper drawer slides prismatically from the lower front body, and the side service door rotates on a vertical hinge. The menu dial rotates continuously, and every visible keypad key plus the start button is an independent prismatic push control. The flatbed area and paper path should read as believable hollow appliance cavities. Small workgroup office scale.",openai,gpt-5.4,high,190,,strict,Monochrome printer with keypad and service door,false
aio_printer_plus15_06,all_in_one_printer_with_scanner_lid_and_paper_tray,All-in-one printer with scanner lid and paper tray,"A home printer with a flatbed scanner lid, a front cassette, and a rear feed tray that folds up from the back edge of the body. The scanner lid rotates on a rear hinge, the front cassette slides prismatically from the base, and the rear feed tray rotates upward on a rear hinge line. A small front control bank carries one selector dial and three buttons that articulate independently as prismatic push controls. The scanner cavity and paper path should remain visibly hollow with thin tray panels rather than solid slabs. Compact desktop scale.",openai,gpt-5.4,high,190,,strict,Home printer with rear feed tray,false
aio_printer_plus15_07,all_in_one_printer_with_scanner_lid_and_paper_tray,All-in-one printer with scanner lid and paper tray,"A tall all-in-one printer with an automatic document feeder lid, a front paper cassette, a side service door, and a tilting front touchscreen panel surrounded by four hard keys. The flatbed lid rotates upward on a rear hinge, the paper cassette slides prismatically from the lower body, the ADF lid rotates on a top hinge, and the control panel tilts on a short horizontal pivot. A selector dial at one side of the panel rotates continuously, and the four hard keys are separate prismatic push buttons. Keep the scanner bed, feeder throat, and tray path as hollow appliance geometry. Small-office printer scale.",openai,gpt-5.4,high,190,,strict,Tall printer with touchscreen panel,false
aio_printer_plus15_08,all_in_one_printer_with_scanner_lid_and_paper_tray,All-in-one printer with scanner lid and paper tray,"A wide home all-in-one printer with a flatbed lid, a front paper drawer, and a fold-out photo tray mounted above the main output slot. The scanner lid rotates upward on a rear hinge, the paper drawer slides prismatically from the lower front body, and the photo tray rotates outward on a narrow front hinge. A slim control strip carries five small buttons and a selector knob that rotates continuously. The scanner bay and tray system should read as hollow, thin-wall functional parts rather than solid masses. Wide desktop scale.",openai,gpt-5.4,high,190,,strict,Wide printer with fold out photo tray,false
aio_printer_plus15_09,all_in_one_printer_with_scanner_lid_and_paper_tray,All-in-one printer with scanner lid and paper tray,"A multifunction printer with a flatbed lid, an automatic document feeder, a front paper tray, and a document-feeder input guide flap above the scanner section. The scanner lid rotates on a rear hinge, the paper tray slides prismatically from the lower front, the feeder guide flap rotates on a top hinge, and the output tray folds downward on a small front hinge. A control dial rotates continuously beside three prismatic push buttons on the front panel. The flatbed cavity and feeder path should remain clearly hollow and open. Home-office scale.",openai,gpt-5.4,high,190,,strict,Multifunction printer with feeder guide flap,false
aio_printer_plus15_10,all_in_one_printer_with_scanner_lid_and_paper_tray,All-in-one printer with scanner lid and paper tray,"A minimalist cube-shaped all-in-one printer with a rounded scanner lid, a slide-out main paper tray, and a pop-up rear feeder at the back edge of the body. The scanner lid rotates upward on a rear hinge, the main tray slides prismatically from the lower front, and the rear feeder rotates upward on a back hinge line. A selector knob rotates continuously on the front panel, and two nearby buttons are separate prismatic push controls. The scanner opening and paper path should be modeled as hollow appliance cavities rather than solid blocks. Compact desktop scale.",openai,gpt-5.4,high,190,,strict,Minimal cube printer with pop up feeder,false
aio_printer_plus15_11,all_in_one_printer_with_scanner_lid_and_paper_tray,All-in-one printer with scanner lid and paper tray,"A duplex office all-in-one printer with a flatbed lid, a front drawer, a side toner-service door, and a tilting control pad carrying a numeric keypad and selector wheel. The scanner lid rotates upward on a rear hinge, the paper drawer slides prismatically from the lower body, the side service door rotates on a vertical hinge, and the control pad tilts on a short horizontal pivot. The selector wheel rotates continuously, and the visible keypad buttons are separate small prismatic push controls. Keep the flatbed and paper path as believable hollow appliance geometry. Office printer scale.",openai,gpt-5.4,high,190,,strict,Duplex office printer with keypad,false
aio_printer_plus15_12,all_in_one_printer_with_scanner_lid_and_paper_tray,All-in-one printer with scanner lid and paper tray,"A compact cube all-in-one printer with a flatbed lid, a slide-out lower tray, a flip-down output door, and a front panel with a selector knob and three control buttons. The scanner lid rotates on a rear hinge, the lower tray slides prismatically from the base, and the output door rotates on a narrow front hinge. The selector knob rotates continuously, and all three buttons are separate prismatic push controls. The flatbed cavity and tray path should remain thin-walled and hollow rather than reading as solid slabs. Small desktop scale.",openai,gpt-5.4,high,190,,strict,Compact cube printer with output door,false
aio_printer_plus15_13,all_in_one_printer_with_scanner_lid_and_paper_tray,All-in-one printer with scanner lid and paper tray,"An ink-tank all-in-one printer with a flatbed scanner lid, a front paper cassette, a rear feeder, and a broad front control strip with a selector dial plus four buttons. The scanner lid rotates upward on a rear hinge, the front cassette slides prismatically from the base, and the rear feeder rotates upward on a back hinge line. The selector dial rotates continuously, and the four buttons are separate prismatic push controls. The scanner opening and paper path should read as open hollow appliance volume, not a solid upper block. Home office scale.",openai,gpt-5.4,high,190,,strict,Ink tank printer with rear feeder,false
aio_printer_plus15_14,all_in_one_printer_with_scanner_lid_and_paper_tray,All-in-one printer with scanner lid and paper tray,"A copy-centric all-in-one printer with an automatic document feeder lid, a front cassette tray, and a multipurpose tray flap below the output slot. The flatbed lid rotates upward on a rear hinge, the cassette slides prismatically from the lower body, the ADF lid rotates on a top hinge, and the multipurpose tray flap rotates downward on a front hinge. A control pad with a selector dial and five buttons sits at the right-front corner. The scanner bed, feeder throat, and tray path should stay clearly hollow and thin-walled. Small office scale.",openai,gpt-5.4,high,190,,strict,Copy printer with multipurpose tray flap,false
aio_printer_plus15_15,all_in_one_printer_with_scanner_lid_and_paper_tray,All-in-one printer with scanner lid and paper tray,"A wireless home all-in-one printer with a low body, a flatbed scanner lid, a rear paper guide, and a front output tray beneath a compact control strip. The scanner lid rotates on a rear hinge, the rear guide rotates upward on a back hinge line, and the front output tray rotates downward on a narrow front hinge. A selector dial rotates continuously on the control strip, and four nearby buttons are separate prismatic push controls. The scanner cavity and paper path should read as believable hollow appliance geometry rather than solid blocks. Home desktop scale.",openai,gpt-5.4,high,190,,strict,Wireless home printer with rear guide,false
bread_maker_plus15_01,bread_maker_with_hinged_lid,Bread maker with hinged lid,"A rectangular bread maker with a viewing-window lid, a deep loaf chamber, and a front control strip carrying a timer dial plus three program buttons. The lid rotates upward on a rear horizontal hinge, the kneading paddle rotates continuously on the spindle at the bottom of the chamber, and the timer dial rotates continuously on the front strip. All three program buttons are separate small prismatic push controls, and a front latch button moves prismatically into the shell. The loaf chamber should read as a real hollow baking cavity rather than a solid upper block. Countertop appliance scale.",openai,gpt-5.4,high,175,,strict,Rectangular bread maker with front latch,false
bread_maker_plus15_02,bread_maker_with_hinged_lid,Bread maker with hinged lid,"A rounded bread maker with a large top lid, a short ingredient-dispenser flap built into the lid, and a compact control cluster made of a browning dial, a start button, and two mode buttons. The lid rotates upward on a rear hinge, the dispenser flap rotates on a small lid hinge, and the kneading spindle rotates continuously inside the chamber. The browning dial rotates continuously, and the three visible buttons are separate prismatic push controls. Keep the baking chamber and dispenser pocket as hollow shell spaces rather than solid masses. Family countertop scale.",openai,gpt-5.4,high,175,,strict,Rounded bread maker with dispenser flap,false
bread_maker_plus15_03,bread_maker_with_hinged_lid,Bread maker with hinged lid,"A tall loaf bread maker with a near-vertical body, a rear-hinged lid, and a stepped control pod carrying one selector knob surrounded by four preset buttons. The lid rotates upward on a rear hinge, the kneading paddle rotates continuously on the bottom-center spindle, and the selector knob rotates continuously on the control pod. All four preset buttons are separate small prismatic push controls, and the front release button below the pod slides prismatically into the shell. The loaf-pan cavity should remain visibly open and hollow under the lid. Upright countertop scale.",openai,gpt-5.4,high,175,,strict,Tall loaf maker with preset pod,false
bread_maker_plus15_04,bread_maker_with_hinged_lid,Bread maker with hinged lid,"A premium bread maker with a low wide base, a glass-window lid, and a top control panel built around a ring dial with five surrounding buttons. The lid rotates upward on a rear hinge, the kneading spindle rotates continuously in the center of the baking chamber, and a small vent cap near the back edge of the lid rotates on a short hinge. The ring dial rotates continuously, and all five buttons are separate prismatic push controls. The lid opening and baking chamber should read as thin-wall hollow appliance geometry with a real pan cavity. Countertop scale.",openai,gpt-5.4,high,175,,strict,Premium bread maker with ring dial,false
bread_maker_plus15_05,bread_maker_with_hinged_lid,Bread maker with hinged lid,"A compact bread maker with a boxy body, a rear-hinged lid, and a right-side control panel carrying a timer knob beside two square buttons. The lid rotates upward on a rear hinge, the timer knob rotates continuously on the side panel, and both square buttons are independent small prismatic push controls. A front release plunger slides prismatically into the shell, and the kneading paddle rotates continuously on the base spindle within the chamber. The baking chamber should remain a true hollow cavity sized for a loaf pan. Small kitchen-appliance scale.",openai,gpt-5.4,high,170,,strict,Compact bread maker with side timer knob,false
bread_maker_plus15_06,bread_maker_with_hinged_lid,Bread maker with hinged lid,"A stainless bread maker with a glass lid, a small ingredient trap door in the lid, and a front control bank carrying two dials plus a start button. The lid rotates upward on a rear hinge, the ingredient door rotates on a short hinge in the lid, and the kneading spindle rotates continuously in the center of the chamber. Both dials rotate continuously, and the start button is a separate prismatic push control. Keep the chamber and the lid opening as believable hollow appliance geometry rather than solid forms. Countertop appliance scale.",openai,gpt-5.4,high,175,,strict,Stainless bread maker with twin dials,false
bread_maker_plus15_07,bread_maker_with_hinged_lid,Bread maker with hinged lid,"A low-profile bread maker with a broad lid, a top display bezel, and a row of six program buttons beside a small steam vent flap. The lid rotates upward on a rear hinge, the kneading paddle rotates continuously on the bottom spindle, and the vent flap rotates on a short rear hinge in the lid. All six visible buttons are separate prismatic push controls, and a selector dial at one side of the panel rotates continuously. The baking chamber should read as a hollow loaf-pan cavity with thin shell walls. Wide countertop scale.",openai,gpt-5.4,high,175,,strict,Low profile bread maker with six buttons,false
bread_maker_plus15_08,bread_maker_with_hinged_lid,Bread maker with hinged lid,"A traditional white bread maker with a windowed lid, a front latch lip, and a control band with a program dial plus start and stop buttons. The lid rotates upward on a rear hinge, the kneading spindle rotates continuously within the baking chamber, and the program dial rotates continuously on the front control band. The start and stop buttons are independent prismatic push controls, and the front latch button slides prismatically into the shell. The chamber should stay clearly hollow and open under the lid instead of reading as a solid cap. Countertop kitchen scale.",openai,gpt-5.4,high,175,,strict,Traditional bread maker with start stop buttons,false
bread_maker_plus15_09,bread_maker_with_hinged_lid,Bread maker with hinged lid,"A high-end bread maker with a broad lid, a nut-and-fruit dispenser flap built into the lid, and a front panel carrying a crust selector dial with three nearby buttons. The main lid rotates upward on a rear hinge, the dispenser flap rotates on a short hinge in the lid, and the kneading paddle rotates continuously on the base spindle. The crust selector dial rotates continuously, and all three buttons are separate prismatic push controls. The loaf chamber and dispenser pocket should read as hollow appliance spaces rather than solid masses. Premium countertop scale.",openai,gpt-5.4,high,175,,strict,High end bread maker with dispenser,false
bread_maker_plus15_10,bread_maker_with_hinged_lid,Bread maker with hinged lid,"A compact vertical bread maker with a narrow lid, a stepped front control pod, and a small steam vent cap near the rear of the lid. The lid rotates upward on a rear hinge, the kneading spindle rotates continuously on the bottom-center axis, and the steam vent cap rotates on a short local hinge. A selector dial rotates continuously on the pod, and two rocker buttons pivot independently on short axes. The loaf cavity should remain visibly open and hollow under the lid. Upright appliance scale.",openai,gpt-5.4,high,170,,strict,Vertical bread maker with rocker buttons,false
bread_maker_plus15_11,bread_maker_with_hinged_lid,Bread maker with hinged lid,"A family bread maker with a broad horizontal chamber, a rear-hinged lid, and two kneading paddles on matched spindles inside the pan area. The lid rotates upward on a rear hinge, both kneading paddles rotate continuously on their own axes, and a front selector dial rotates continuously beside four program buttons. All four buttons are separate prismatic push controls. The wide baking chamber should read as a real hollow pan cavity rather than a shallow solid recess. Large countertop scale.",openai,gpt-5.4,high,175,,strict,Family bread maker with twin paddles,false
bread_maker_plus15_12,bread_maker_with_hinged_lid,Bread maker with hinged lid,"An artisan-style bread maker with a wide chamber, a hinged top lid, an ingredient-dispenser flap, and a broad front panel carrying a row of buttons beside a timer dial. The lid rotates upward on a rear hinge, the dispenser flap rotates on a short lid hinge, and the kneading spindle rotates continuously inside the chamber. The timer dial rotates continuously, and each visible front button is an independent prismatic push control. The baking chamber should stay clearly hollow with believable pan depth and thin shell walls. Countertop artisan-appliance scale.",openai,gpt-5.4,high,175,,strict,Artisan bread maker with front button row,false
bread_maker_plus15_13,bread_maker_with_hinged_lid,Bread maker with hinged lid,"An economy bread maker with a windowed lid, a compact front panel, and a side power rocker beside two timer buttons. The lid rotates upward on a rear hinge, the kneading paddle rotates continuously on the center spindle, and the side rocker pivots on a short hinge. Both timer buttons are separate prismatic push controls, and a small vent cap near the back edge rotates on a short hinge. The loaf chamber should remain a hollow cavity rather than a solid upper block. Compact kitchen-appliance scale.",openai,gpt-5.4,high,170,,strict,Economy bread maker with side rocker,false
bread_maker_plus15_14,bread_maker_with_hinged_lid,Bread maker with hinged lid,"A premium bread maker with a top control pod, a rear-hinged lid, and a ring dial surrounded by separate program buttons at the front of the pod. The lid rotates upward on a rear hinge, the kneading spindle rotates continuously in the center of the chamber, and the ring dial rotates continuously about its axis. The program buttons are all independent small prismatic push controls, and the front release button slides prismatically into the body. The baking chamber should read as real hollow appliance geometry with a true pan cavity. Countertop scale.",openai,gpt-5.4,high,175,,strict,Premium bread maker with control pod,false
bread_maker_plus15_15,bread_maker_with_hinged_lid,Bread maker with hinged lid,"A stainless bread maker with a rear-hinged lid, two control knobs on the front face, two square buttons below them, and a small steam cap near the back of the lid. The lid rotates upward on a rear hinge, the steam cap rotates on a short local hinge, and the kneading paddle rotates continuously on the base spindle in the baking chamber. Both control knobs rotate continuously, and the two square buttons are separate prismatic push controls. The chamber should remain a believable hollow loaf-pan cavity instead of a solid block. Countertop appliance scale.",openai,gpt-5.4,high,175,,strict,Stainless bread maker with twin control knobs,false
top_load_washer_plus15_01,top_load_washing_machine_with_hinged_lid,Top-load washing machine with hinged lid,"A residential top-load washer with a boxy cabinet, a hinged top lid, and a rear console carrying a cycle dial plus four separate buttons. The lid rotates upward on a rear horizontal hinge, the wash tub rotates continuously on the vertical center axis inside the cabinet opening, and the cycle dial rotates continuously on the console. All four buttons are independent small prismatic push controls, and a lid-lock plunger at the front edge moves prismatically into the top deck. The tub opening should read as a deep hollow laundry cavity rather than a shallow recess. Full laundry-appliance scale.",openai,gpt-5.4,high,185,,strict,Boxy washer with cycle dial and buttons,false
top_load_washer_plus15_02,top_load_washing_machine_with_hinged_lid,Top-load washing machine with hinged lid,"A modern top-load washer with a rounded lid, a right-side detergent drawer in the top deck, and a rear control tower with a selector knob and three option buttons. The lid rotates upward on a rear hinge, the detergent drawer slides prismatically out from the top deck, and the wash basket rotates continuously on the vertical axis. The selector knob rotates continuously, and the three buttons are separate prismatic push controls. The basket and cabinet opening should stay clearly hollow with believable depth for clothing. Residential laundry scale.",openai,gpt-5.4,high,185,,strict,Modern washer with top deck detergent drawer,false
top_load_washer_plus15_03,top_load_washing_machine_with_hinged_lid,Top-load washing machine with hinged lid,"A compact apartment top-load washer with a flat lid, a narrow cabinet, and a sloped rear console carrying a timer dial, a start button, and two mode buttons. The lid rotates upward on a rear hinge, the tub rotates continuously on the vertical centerline below the opening, and the timer dial rotates continuously on the console. The start and mode buttons are separate prismatic push controls, and a small softener cap on the agitator rotates continuously on its center axis. The wash opening and tub should remain clearly hollow and deep. Narrow utility-room scale.",openai,gpt-5.4,high,185,,strict,Compact washer with agitator softener cap,false
top_load_washer_plus15_04,top_load_washing_machine_with_hinged_lid,Top-load washing machine with hinged lid,"A premium top-load washer with a glass-window lid and a broad rear console with a central selector dial flanked by six program buttons. The lid rotates upward on a rear hinge, the wash tub rotates continuously about the vertical axis, and the selector dial rotates continuously on the console. All six program buttons are separate prismatic push controls, and the front lid-release button below the handle slides prismatically into the top deck. The tub and lid opening must read as a true hollow laundry chamber with visible depth and inner wall thickness. Full-size laundry-room scale.",openai,gpt-5.4,high,185,,strict,Premium washer with glass lid and six buttons,false
top_load_washer_plus15_05,top_load_washing_machine_with_hinged_lid,Top-load washing machine with hinged lid,"A top-load washer with a squared cabinet, a hinged upper lid, and a left-side control cluster with a knob, a power button, and two water-level buttons. The lid rotates upward on a rear hinge, the inner basket rotates continuously on the vertical axis inside the cabinet, and the control knob rotates continuously on the cluster. The three buttons are separate prismatic push controls, and a detergent-flap door set into the back corner of the top deck rotates on a small hinge. Keep the tub opening and internal basket as open hollow appliance geometry rather than a solid slab. Standard domestic washer scale.",openai,gpt-5.4,high,185,,strict,Squared washer with detergent flap door,false
top_load_washer_plus15_06,top_load_washing_machine_with_hinged_lid,Top-load washing machine with hinged lid,"An impeller-style top-load washer with a broad tub opening, a hinged glass lid, a detergent drawer in the top deck, and a softener cup lid on the center wash plate. The main lid rotates upward on a rear hinge, the detergent drawer slides prismatically from the top surface, the wash basket rotates continuously on the vertical axis, and the softener cup lid rotates on a small hinge at the center hub. A selector dial rotates continuously on the rear console, and three nearby buttons are separate prismatic push controls. The tub opening should remain visibly hollow and deep. Full domestic scale.",openai,gpt-5.4,high,185,,strict,Impeller washer with center softener lid,false
top_load_washer_plus15_07,top_load_washing_machine_with_hinged_lid,Top-load washing machine with hinged lid,"A retro top-load washer with a porcelain cabinet, a hinged lid, two chrome control knobs, and two rocker switches on a tall rear backsplash. The lid rotates upward on a rear hinge, the wash tub rotates continuously on the vertical center axis, and both chrome knobs rotate continuously on the control panel. The two rocker switches pivot independently on short axes, and a bleach-fill hatch near the rear corner rotates on a small hinge. The tub opening should read as a hollow wash cavity rather than a capped solid body. Laundry-room appliance scale.",openai,gpt-5.4,high,185,,strict,Retro washer with twin chrome knobs,false
top_load_washer_plus15_08,top_load_washing_machine_with_hinged_lid,Top-load washing machine with hinged lid,"A high-efficiency top-load washer with a low glass lid, a broad top deck, and a touch-style button bank flanking a central selector knob. The lid rotates upward on a rear hinge, the wash basket rotates continuously on the vertical axis, and the selector knob rotates continuously at the center of the control bank. The touch-style controls are modeled as separate small prismatic push buttons, and a lid-lock plunger at the front edge slides prismatically into the top deck. The tub opening should remain a real hollow laundry cavity with visible depth. Domestic scale.",openai,gpt-5.4,high,185,,strict,High efficiency washer with button bank,false
top_load_washer_plus15_09,top_load_washing_machine_with_hinged_lid,Top-load washing machine with hinged lid,"A portable top-load washer with a compact cabinet on four small caster wheels, a hinged top lid, and a rear control pod with a timer dial and two mode buttons. The lid rotates upward on a rear hinge, the wash tub rotates continuously on the vertical center axis, and the timer dial rotates continuously on the rear pod. The two mode buttons are separate prismatic push controls, and the caster wheels rotate continuously on their axle joints. The tub opening should read as a true hollow cavity sized for a compact laundry load. Portable apartment-laundry scale.",openai,gpt-5.4,high,185,,strict,Portable top loader on caster wheels,false
top_load_washer_plus15_10,top_load_washing_machine_with_hinged_lid,Top-load washing machine with hinged lid,"A family top-load washer with a glass lid, a wide drum opening, and two flip-up dispenser lids set into the rear corners of the top deck behind a selector knob and a start button. The main lid rotates upward on a rear hinge, the wash tub rotates continuously on the vertical center axis, and the two dispenser lids rotate on small hinges in the top deck. The selector knob rotates continuously, and the start button is a separate small prismatic push control. The drum opening should remain deep and hollow rather than reading as a shallow recess. Large domestic washer scale.",openai,gpt-5.4,high,185,,strict,Family washer with twin dispenser lids,false
top_load_washer_plus15_11,top_load_washing_machine_with_hinged_lid,Top-load washing machine with hinged lid,"A commercial-style top-load washer with a sturdy hinged lid, a simple rear console with a cycle knob, and two front-facing buttons for start and cancel. The lid rotates upward on a rear hinge, the wash basket rotates continuously on the vertical axis inside the cabinet, and the cycle knob rotates continuously on the console. The start and cancel buttons are separate prismatic push controls, and a bleach cap at the rear of the tub opening rotates continuously on its local axis. The wash opening should stay clearly hollow with believable drum depth. Utility-laundry scale.",openai,gpt-5.4,high,185,,strict,Commercial style washer with bleach cap,false
