row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,max_cost_usd,label,design_audit
ceiling_light_fixture_012,ceiling_light_fixture,Ceiling light fixture,A drum-shade ceiling fixture with a shallow canopy and a hinged diffuser disk at the lower opening. The diffuser disk rotates downward on a small hinge at one side of the lower ring. Bedroom ceiling-light scale.,openai,gpt-5.4,high,155,,drum shade diffuser,false
ceiling_light_fixture_013,ceiling_light_fixture,Ceiling light fixture,A ceiling-mounted spotlight cluster with a square canopy and four short articulated heads around a central hub. Each head pans on a joint at the hub and tilts on a horizontal hinge at the head bracket. Gallery ceiling-light scale.,openai,gpt-5.4,high,155,,spotlight cluster,false
ceiling_light_fixture_014,ceiling_light_fixture,Ceiling light fixture,"A semi-flush fixture with a round canopy, two swing arms, and broad bowl shades aimed in opposite directions. The two swing arms rotate on hinges at the central body, and the bowl shades tilt independently on their tip hinges. Dining nook ceiling scale.",openai,gpt-5.4,high,155,,two arm bowl shades,false
ceiling_light_fixture_015,ceiling_light_fixture,Ceiling light fixture,A rectangular office ceiling light fixture with a rigid housing and a hinged maintenance lens across the full underside. The lens rotates downward on a long hinge line along one long side of the housing. Office ceiling-light scale.,openai,gpt-5.4,high,155,,office maintenance lens,false
ceiling_light_fixture_016,ceiling_light_fixture,Ceiling light fixture,A flush mount ceiling fixture with a square base and a pivoting inner light panel on a shallow gimbal. The inner light panel tilts on a horizontal hinge within the square base frame. Hallway flush-light scale.,openai,gpt-5.4,high,155,,square pivoting panel,false
ceiling_light_fixture_017,ceiling_light_fixture,Ceiling light fixture,"A modern ceiling light fixture with a compact canopy, three adjustable rod arms, and small conical shades with rear switches. The three rod arms rotate on hinges at the central hub, the shades tilt on hinges at the rod tips, and the rear switches pivot on short local hinges. Small kitchen ceiling-light scale.",openai,gpt-5.4,high,155,,adjustable rods switches,false
ceiling_light_fixture_018,ceiling_light_fixture,Ceiling light fixture,"A porch lantern ceiling fixture with a square cage, four glass side panels, and a small hinged roof vent flap. The four glass side panels rotate on vertical hinges at their outer edges, and the roof vent flap rotates on a short hinge at the lantern top. Exterior porch scale.",openai,gpt-5.4,high,155,,porch lantern vent,false
ceiling_light_fixture_019,ceiling_light_fixture,Ceiling light fixture,"A semi-flush light fixture with a round canopy, six short branching arms, and cylindrical heads in small yokes. The six arms rotate on hinges at the central body, and the cylindrical heads tilt independently on their yoke hinges. Living-room ceiling scale.",openai,gpt-5.4,high,155,,six head semi flush,false
ceiling_light_fixture_020,ceiling_light_fixture,Ceiling light fixture,"A utility ceiling fixture with a rectangular body, a hinged wire guard below the diffuser, and a small latch clip at one side. The wire guard rotates downward on a hinge along one long edge of the body, and the latch clip rotates on a short pivot at the opposite edge. Workshop overhead-light scale.",openai,gpt-5.4,high,155,,wire guard fixture,false
blender_001,blender,Blender,"A countertop jug blender with a motor base, a clear pitcher, a lid with a removable center cap, and a front rotary speed dial. The front dial rotates continuously on its short shaft, the lid center cap rotates on a small twist-lock joint, and the blade assembly spins continuously at the bottom of the pitcher. Kitchen counter scale.",openai,gpt-5.4,high,160,,jug blender dial,false
blender_002,blender,Blender,"A commercial blender with a heavy base, a tall pitcher, and a hinged sound enclosure around the jug. The sound enclosure door rotates upward on a rear hinge, the side speed knob rotates continuously on its short shaft, and the blender blade spins continuously inside the pitcher. Cafe counter scale.",openai,gpt-5.4,high,160,,commercial sound hood,false
blender_003,blender,Blender,"A smoothie blender with a compact base, a pitcher, and a front control panel with three push buttons plus one dial. The dial rotates continuously on its short shaft, the three push buttons depress independently as small prismatic controls, and the blade assembly spins continuously at the pitcher base. Domestic appliance scale.",openai,gpt-5.4,high,160,,smoothie blender panel,false
blender_004,blender,Blender,"A milkshake spindle blender with a tall base, a vertical support column, and a motor arm carrying a spindle over a cup rest. The motor arm rotates downward on a hinge at the top of the support column, and the spindle rotates continuously on its vertical shaft at the arm tip. Diner countertop scale.",openai,gpt-5.4,high,160,,milkshake spindle,false
blender_005,blender,Blender,"A laboratory homogenizer blender with a rectangular motor housing, a locking chamber cup, and a hinged chamber lid. The chamber cup rotates on a bayonet twist lock at the housing front, the chamber lid rotates on a rear hinge, and the internal blade spins continuously within the cup. Laboratory bench scale.",openai,gpt-5.4,high,160,,lab homogenizer,false
blender_006,blender,Blender,"A vacuum blender with a broad base, a pitcher, and a hinged vacuum cap with a small release button at the top. The cap rotates upward on a rear hinge over the pitcher opening, the release button depresses as a small prismatic control, and the blade spins continuously at the bottom of the pitcher. Premium kitchen appliance scale.",openai,gpt-5.4,high,160,,vacuum cap blender,false
blender_007,blender,Blender,"A compact personal blender with a low base, a bottle-style jar, and a front rocker switch plus a small twist-off jar seat. The rocker switch pivots on a small local hinge in the front panel, the bottle rotates on the twist-lock seat at the base, and the blade spins continuously when mounted. Small countertop appliance scale.",openai,gpt-5.4,high,160,,personal blender rocker,false
blender_008,blender,Blender,"A commercial bar blender with a square base, a heavy pitcher, and a hinged clear splash shield in front of the jar opening. The splash shield rotates on a short hinge at the top of the front frame, the side knob rotates continuously on its shaft, and the blade spins continuously inside the jar. Bar counter scale.",openai,gpt-5.4,high,160,,bar blender shield,false
blender_009,blender,Blender,"A countertop blender with a rounded motor base, a jug with a hinged pouring flap in the lid, and a side pulse lever. The lid flap rotates on a short hinge above the pour opening, the pulse lever pivots on a short side hinge at the base, and the blade spins continuously in the jug. Kitchen counter scale.",openai,gpt-5.4,high,160,,pouring flap blender,false
blender_010,blender,Blender,"A high-speed blender with a large base, a jar, and a front control strip carrying five separate push buttons. The five buttons depress independently as small prismatic controls in the front control strip, and the blade assembly spins continuously at the bottom of the jar. Professional kitchen scale.",openai,gpt-5.4,high,160,,high speed buttons,false
blender_011,blender,Blender,"A food-service blender with a deep base, a pitcher, and a hinged acoustic hood made of two side panels and a top panel as one rigid cover. The acoustic hood rotates upward on a rear hinge behind the pitcher, the speed knob rotates continuously on its short shaft, and the blade spins continuously inside the pitcher. Cafe prep-station scale.",openai,gpt-5.4,high,160,,acoustic hood blender,false
blender_012,blender,Blender,"A smoothie blender with a compact base, a pitcher, and a small timer dial plus two independent function buttons. The timer dial rotates continuously on its short shaft, the two buttons depress independently as prismatic controls, and the blade spins continuously at the base of the pitcher. Juice bar counter scale.",openai,gpt-5.4,high,160,,timer dial blender,false
blender_013,blender,Blender,"A laboratory blender with a boxy housing, a removable cup, and a latch-down top clamp over the cup opening. The top clamp rotates downward on a rear hinge, the cup rotates on its front mounting seat, and the blade spins continuously within the cup chamber. Lab instrument scale.",openai,gpt-5.4,high,160,,latch down blender,false
blender_014,blender,Blender,"A portable blender with a bottle jar, a folding carry loop on the lid, and one front power button on the base. The carry loop rotates on two side pivots in the lid cap, the power button depresses as a small prismatic control, and the blade spins continuously at the base of the bottle. Small portable appliance scale.",openai,gpt-5.4,high,160,,portable carry loop,false
blender_015,blender,Blender,"A countertop blender with a squat base, a pitcher, and a front dial plus a hinged service door over the drive socket. The service door rotates upward on a short hinge in the top deck, the dial rotates continuously on its front shaft, and the blade spins continuously within the pitcher. Home kitchen scale.",openai,gpt-5.4,high,160,,service door blender,false
blender_016,blender,Blender,"A milkshake mixer with a tall support column, a cup platform that slides slightly upward under the spindle, and a small toggle at the base. The cup platform slides prismatically on a short vertical guide, the toggle pivots on a small hinge at the base, and the spindle rotates continuously on its vertical axis. Soda fountain scale.",openai,gpt-5.4,high,160,,milkshake cup platform,false
blender_017,blender,Blender,"A jug blender with a broad base, a hinged lid over the pitcher, and a front slider for speed selection. The lid rotates on a rear hinge at the top of the pitcher, the front slider translates prismatically along its slot in the base, and the blade assembly spins continuously at the pitcher bottom. Kitchen appliance scale.",openai,gpt-5.4,high,160,,hinged lid slider,false
blender_018,blender,Blender,"A commercial smoothie blender with a sound hood, a front dial, and a secondary pulse button under the dial. The sound hood rotates upward on a rear hinge, the dial rotates continuously on its shaft, the pulse button depresses as a small prismatic control, and the blade spins continuously in the jar. Beverage-station scale.",openai,gpt-5.4,high,160,,sound hood pulse,false
blender_019,blender,Blender,"A compact single-serve blender with a twist-lock bottle, a front rocker switch, and a hinged drinking spout cap on the bottle lid. The bottle rotates on its twist-lock mount at the base, the rocker switch pivots on a short local hinge, the spout cap rotates on a small hinge in the lid, and the blade spins continuously at the bottle base. Portable countertop scale.",openai,gpt-5.4,high,160,,single serve spout,false
blender_020,blender,Blender,"A vacuum blender with a large base, a jug, and a front panel carrying one knob and three separate push buttons. The knob rotates continuously on its short shaft, the three buttons depress independently as small prismatic controls, the vacuum lid flap rotates on a short hinge over the jar opening, and the blade spins continuously at the bottom of the jug. Premium kitchen blender scale.",openai,gpt-5.4,high,160,,vacuum blender controls,false
drawer_cabinet_with_sliding_drawers_001,drawer_cabinet_with_sliding_drawers,Drawer cabinet with sliding drawers,A three-drawer filing cabinet with a rectangular steel carcass and full-width front drawers. All three drawers slide prismatically on straight internal runner sets within the cabinet body. Office storage scale.,openai,gpt-5.4,high,150,,three drawer file,false
drawer_cabinet_with_sliding_drawers_002,drawer_cabinet_with_sliding_drawers,Drawer cabinet with sliding drawers,A kitchen base cabinet with a countertop slab and four front drawers of increasing depth from top to bottom. The four drawers slide prismatically on their own straight runner sets inside the cabinet carcass. Kitchen cabinetry scale.,openai,gpt-5.4,high,150,,kitchen four drawers,false
drawer_cabinet_with_sliding_drawers_003,drawer_cabinet_with_sliding_drawers,Drawer cabinet with sliding drawers,A flat-front apothecary drawer cabinet with many shallow drawers arranged in a grid. Each visible drawer slides prismatically on a short internal guide set within the cabinet frame. Furniture storage scale.,openai,gpt-5.4,high,150,,apothecary grid,false
drawer_cabinet_with_sliding_drawers_004,drawer_cabinet_with_sliding_drawers,Drawer cabinet with sliding drawers,"A rolling tool drawer cabinet with a boxy steel body, five stacked drawers, and four casters under the base. The drawers slide prismatically on straight side runners, and the caster wheels spin continuously on their axles under the cabinet base. Workshop storage scale.",openai,gpt-5.4,high,150,,rolling tool cabinet,false
drawer_cabinet_with_sliding_drawers_005,drawer_cabinet_with_sliding_drawers,Drawer cabinet with sliding drawers,"A nightstand drawer cabinet with a compact carcass, two drawers, and a small pull-out tray below the top. The two drawers slide prismatically on short runners, and the pull-out tray slides prismatically on its own narrow side guides under the top panel. Bedroom furniture scale.",openai,gpt-5.4,high,150,,nightstand pull out tray,false
drawer_cabinet_with_sliding_drawers_006,drawer_cabinet_with_sliding_drawers,Drawer cabinet with sliding drawers,A laboratory specimen drawer cabinet with a tall rectangular body and six shallow drawers. All six drawers slide prismatically on straight internal runners within the rigid outer carcass. Lab storage scale.,openai,gpt-5.4,high,150,,lab specimen cabinet,false
drawer_cabinet_with_sliding_drawers_007,drawer_cabinet_with_sliding_drawers,Drawer cabinet with sliding drawers,"A bedside drawer cabinet with three front drawers and a hinged top compartment lid above them. The three drawers slide prismatically on straight guides, and the top compartment lid rotates upward on a rear horizontal hinge. Bedroom cabinet scale.",openai,gpt-5.4,high,150,,bedside lid cabinet,false
drawer_cabinet_with_sliding_drawers_008,drawer_cabinet_with_sliding_drawers,Drawer cabinet with sliding drawers,"A merchant drawer cabinet with a broad carcass, eight shallow drawers in two columns, and a small base plinth. Each drawer slides prismatically on its own short runner set within the cabinet frame. Shop storage scale.",openai,gpt-5.4,high,150,,merchant drawer cabinet,false
drawer_cabinet_with_sliding_drawers_009,drawer_cabinet_with_sliding_drawers,Drawer cabinet with sliding drawers,A narrow office pedestal cabinet with three drawers and one low hanging file drawer. All four drawers slide prismatically on straight runner sets inside the pedestal carcass. Under-desk storage scale.,openai,gpt-5.4,high,150,,office pedestal cabinet,false
drawer_cabinet_with_sliding_drawers_010,drawer_cabinet_with_sliding_drawers,Drawer cabinet with sliding drawers,"A craft storage cabinet with a rectangular body, four medium drawers, and a shallow top organizer tray hidden under a lift-up lid. The four drawers slide prismatically on side runners, and the top lid rotates upward on a rear hinge over the organizer tray. Hobby-room storage scale.",openai,gpt-5.4,high,150,,craft lid cabinet,false
drawer_cabinet_with_sliding_drawers_011,drawer_cabinet_with_sliding_drawers,Drawer cabinet with sliding drawers,"A machinist drawer cabinet with a heavy steel carcass, seven shallow drawers, and a lock cover flap near the top. The seven drawers slide prismatically on straight runners, and the lock cover flap rotates on a short hinge in the top rail. Workshop cabinet scale.",openai,gpt-5.4,high,150,,machinist lock flap,false
drawer_cabinet_with_sliding_drawers_012,drawer_cabinet_with_sliding_drawers,Drawer cabinet with sliding drawers,"A kitchen island drawer cabinet with three wide front drawers and a side utensil shelf that pulls out. The three drawers slide prismatically on straight internal guides, and the side shelf slides prismatically on short lateral runners within the side wall. Kitchen island storage scale.",openai,gpt-5.4,high,150,,island side shelf,false
drawer_cabinet_with_sliding_drawers_013,drawer_cabinet_with_sliding_drawers,Drawer cabinet with sliding drawers,"A library card-style drawer cabinet with many small front drawers and a hinged label protector on each drawer front treated as one repeated supported part. The drawers slide prismatically within the cabinet body, and the small label protectors rotate on short top hinges at the drawer faces. Archival storage scale.",openai,gpt-5.4,high,150,,library card cabinet,false
drawer_cabinet_with_sliding_drawers_014,drawer_cabinet_with_sliding_drawers,Drawer cabinet with sliding drawers,"A low media drawer cabinet with a wide carcass, two large drawers, and a center accessory drawer above them. The three drawers slide prismatically on their own straight runner sets beneath the top. Living-room storage scale.",openai,gpt-5.4,high,150,,low media cabinet,false
drawer_cabinet_with_sliding_drawers_015,drawer_cabinet_with_sliding_drawers,Drawer cabinet with sliding drawers,"A medical supply drawer cabinet with a tall body, five front drawers, and a hinged lower toe-kick service flap. The five drawers slide prismatically on straight guides within the cabinet carcass, and the toe-kick flap rotates downward on a lower hinge. Clinical storage scale.",openai,gpt-5.4,high,150,,medical toe kick,false
drawer_cabinet_with_sliding_drawers_016,drawer_cabinet_with_sliding_drawers,Drawer cabinet with sliding drawers,"A workshop drawer cabinet with a steel body, six stacked drawers, and two transport handles on the sides. The drawers slide prismatically on straight runners, and the side transport handles rotate upward on short pivots mounted to the cabinet sides. Tool storage scale.",openai,gpt-5.4,high,150,,workshop side handles,false
drawer_cabinet_with_sliding_drawers_017,drawer_cabinet_with_sliding_drawers,Drawer cabinet with sliding drawers,"A compact jewelry drawer cabinet with a narrow carcass, five felt-lined drawers, and a lift-up top lid for the upper tray compartment. The five drawers slide prismatically on short internal guides, and the top lid rotates upward on a rear hinge. Bedroom accessory storage scale.",openai,gpt-5.4,high,150,,jewelry top lid,false
drawer_cabinet_with_sliding_drawers_018,drawer_cabinet_with_sliding_drawers,Drawer cabinet with sliding drawers,"A tool drawer chest with a wide body, four shallow upper drawers, two deep lower drawers, and rear caster wheels. The drawers slide prismatically on straight side runners, and the rear caster wheels rotate continuously on their axles beneath the cabinet frame. Garage storage scale.",openai,gpt-5.4,high,150,,tool chest casters,false
drawer_cabinet_with_sliding_drawers_019,drawer_cabinet_with_sliding_drawers,Drawer cabinet with sliding drawers,"A filing cabinet with two deep file drawers and a small top accessory drawer plus a hinged lock cover strip at the top center. The three drawers slide prismatically on internal runners, and the lock cover strip rotates upward on a short hinge line in the top rail. Office storage scale.",openai,gpt-5.4,high,150,,file cabinet lock strip,false
drawer_cabinet_with_sliding_drawers_020,drawer_cabinet_with_sliding_drawers,Drawer cabinet with sliding drawers,"A craft drawer cabinet with a broad carcass, six front drawers, and a pull-out work shelf between the top and upper drawer row. The six drawers slide prismatically on straight guides, and the work shelf slides prismatically on its own side runners beneath the top. Studio storage scale.",openai,gpt-5.4,high,150,,craft work shelf,false
camera_lens_001,camera_lens,Camera Lens,"A standard zoom camera lens with an outer barrel, a zoom ring, a focus ring, and a telescoping inner barrel section. The zoom ring rotates continuously about the lens axis, the focus ring rotates continuously on its own coaxial band, and the inner barrel translates prismatically along the optical axis as the lens extends. Handheld lens scale.",openai,gpt-5.4,high,165,,standard zoom lens,false
camera_lens_002,camera_lens,Camera Lens,"A compact prime camera lens with a short barrel, a focus ring, and an aperture ring near the mount. The focus ring rotates continuously about the main lens axis, and the aperture ring rotates continuously on its own coaxial band near the rear of the barrel. Mirrorless prime-lens scale.",openai,gpt-5.4,high,165,,prime focus aperture,false
camera_lens_003,camera_lens,Camera Lens,"A telephoto zoom lens with a long barrel, separate zoom and focus rings, and a tripod collar around the midsection. The zoom ring rotates continuously, the focus ring rotates continuously, and the tripod collar rotates continuously around the lens axis on its support band. Telephoto lens scale.",openai,gpt-5.4,high,165,,telephoto collar,false
camera_lens_004,camera_lens,Camera Lens,"A macro camera lens with a compact outer barrel, a long focus ring, and a telescoping inner barrel for close-focus extension. The focus ring rotates continuously about the barrel, and the inner barrel translates prismatically along the optical axis for extension. Macro-lens scale.",openai,gpt-5.4,high,165,,macro extension,false
camera_lens_005,camera_lens,Camera Lens,"A power-zoom camera lens with an outer barrel, a zoom rocker on the side, a focus ring at the front, and an extending inner tube. The zoom rocker pivots on a short local hinge in the barrel wall, the focus ring rotates continuously about the lens axis, and the inner tube translates prismatically along the optical axis. Compact video-lens scale.",openai,gpt-5.4,high,165,,power zoom rocker,false
camera_lens_006,camera_lens,Camera Lens,"A cinema zoom lens with a large front barrel, a geared focus ring, a geared zoom ring, and a geared iris ring near the rear. The three rings rotate continuously on their own coaxial bands around the lens body. Cine-lens scale.",openai,gpt-5.4,high,165,,cine zoom geared,false
camera_lens_007,camera_lens,Camera Lens,"A shift camera lens with a rectangular shift stage between the front optical block and the rear mount, plus a side lock knob. The front optical block translates prismatically sideways on the shift stage, and the side lock knob rotates continuously on its short threaded shaft. Perspective-correction lens scale.",openai,gpt-5.4,high,165,,shift lens side knob,false
camera_lens_008,camera_lens,Camera Lens,"A tilt-shift camera lens with a front optical block, a tilt hinge near the mount, and a side locking knob for the tilt stage. The front optical block rotates on a small hinge across the tilt stage, and the locking knob rotates continuously on its short shaft at the side of the stage. Specialty lens scale.",openai,gpt-5.4,high,165,,tilt shift hinge,false
camera_lens_009,camera_lens,Camera Lens,"A retractable kit zoom lens with a short outer barrel, a rotating unlock ring, and a front barrel section that extends for use. The unlock ring rotates continuously on its coaxial band, the zoom ring rotates continuously about the lens axis, and the front barrel section translates prismatically along the optical axis when extended. Compact mirrorless-lens scale.",openai,gpt-5.4,high,165,,retractable kit zoom,false
camera_lens_010,camera_lens,Camera Lens,"A manual-focus prime lens with a long ribbed focus ring, an aperture ring near the mount, and a removable lens hood on a bayonet fit. The focus ring rotates continuously, the aperture ring rotates continuously, and the hood rotates on a short bayonet twist at the front of the lens. Manual prime-lens scale.",openai,gpt-5.4,high,165,,manual prime hood,false
camera_lens_011,camera_lens,Camera Lens,"A super-telephoto lens with a long barrel, a front focus ring, and a rotating tripod collar with a hinged locking lever. The focus ring rotates continuously about the lens axis, the tripod collar rotates continuously around the barrel, and the locking lever rotates on a short pivot attached to the collar clamp. Long-lens scale.",openai,gpt-5.4,high,165,,super tele collar,false
camera_lens_012,camera_lens,Camera Lens,"A compact pancake lens with a shallow barrel, a narrow focus ring, and a small manual aperture ring. The focus ring rotates continuously on its coaxial band, and the aperture ring rotates continuously around the rear portion of the barrel. Small camera-lens scale.",openai,gpt-5.4,high,165,,pancake lens rings,false
camera_lens_013,camera_lens,Camera Lens,"An anamorphic cinema lens with a large cylindrical body, a geared focus ring, and a front squeeze housing with a rotating orientation collar. The geared focus ring rotates continuously on its coaxial band, and the orientation collar rotates continuously around the front housing. Cine-anamorphic lens scale.",openai,gpt-5.4,high,165,,anamorphic collar,false
camera_lens_014,camera_lens,Camera Lens,"A stabilized zoom lens with a long barrel, a zoom ring, a focus ring, and two side switch levers for stabilization and focus mode. The zoom ring rotates continuously about the lens axis, the focus ring rotates continuously on its coaxial band, and the two side switch levers pivot independently on small local hinges in the side panel. Handheld photo-lens scale.",openai,gpt-5.4,high,165,,stabilized zoom switches,false
camera_lens_015,camera_lens,Camera Lens,"A bridge-camera style lens module with a broad front barrel, a zoom ring, and an extending inner tube plus a side manual-focus clutch ring. The zoom ring rotates continuously, the clutch ring rotates continuously on its own coaxial band, and the inner tube translates prismatically along the optical axis. Integrated camera-lens scale.",openai,gpt-5.4,high,165,,bridge lens clutch,false
camera_lens_016,camera_lens,Camera Lens,"A macro cinema lens with a long body, a geared focus ring, an iris ring, and a sliding magnification marker tab on the side. The focus ring rotates continuously on its geared band, the iris ring rotates continuously on its rear band, and the marker tab slides prismatically in its short side slot. Cine macro scale.",openai,gpt-5.4,high,165,,macro marker tab,false
camera_lens_017,camera_lens,Camera Lens,"A compact zoom lens with an outer barrel, two coaxial rings, and a front hood latch flap. The zoom ring rotates continuously, the focus ring rotates continuously, and the hood latch flap rotates on a tiny hinge at the side of the front hood bayonet. Consumer zoom-lens scale.",openai,gpt-5.4,high,165,,hood latch flap,false
camera_lens_018,camera_lens,Camera Lens,"A telephoto zoom lens with a long outer barrel, an extending inner barrel, a focus ring, and a rotating tripod foot collar with a lock knob. The focus ring rotates continuously, the inner barrel slides prismatically along the optical axis, the collar rotates continuously around the main barrel, and the lock knob rotates continuously on its short threaded shaft. Wildlife-lens scale.",openai,gpt-5.4,high,165,,telephoto lock knob,false
camera_lens_019,camera_lens,Camera Lens,"A rangefinder-style lens with a compact barrel, a focus ring, an aperture ring, and a small pull-out hood sleeve at the front. The focus ring rotates continuously on its coaxial band, the aperture ring rotates continuously near the mount, and the hood sleeve slides prismatically forward from the front barrel. Compact lens scale.",openai,gpt-5.4,high,165,,rangefinder hood sleeve,false
camera_lens_020,camera_lens,Camera Lens,"A specialty perspective-control lens with a front block on a shift rail, a tilt hinge behind it, and two separate lock knobs at the sides. The front block translates prismatically on the shift rail, the tilt stage rotates on a small hinge across the lens body, and the two side knobs rotate continuously on their short shafts. Technical camera-lens scale.",openai,gpt-5.4,high,165,,perspective control lens,false
box_fan_with_control_knob_001,box_fan_with_control_knob,Box fan with control knob,"A table box fan with a square housing on a low tilt stand and one large speed knob on the side wall. The housing tilts on horizontal hinges at the side stand arms, the propeller spins continuously on its central axle, and the speed knob rotates continuously on its short shaft. Desktop cooling scale.",openai,gpt-5.4,high,150,,table box fan,false
box_fan_with_control_knob_002,box_fan_with_control_knob,Box fan with control knob,"A wall-mounted box fan with a square housing, a pan bracket at the rear, and a front-mounted speed knob near one corner. The housing pans on a vertical joint at the wall bracket, the propeller rotates continuously on its central axle, and the speed knob rotates continuously on its short shaft. Wall cooling-unit scale.",openai,gpt-5.4,high,150,,wall mount fan,false
box_fan_with_control_knob_003,box_fan_with_control_knob,Box fan with control knob,"A compact box fan with a square body, a folding rear carry handle, and a right-side selector knob. The carry handle rotates upward on two side pivots at the rear grille frame, the fan blade spins continuously on the central axle, and the selector knob rotates continuously on its side shaft. Portable room-fan scale.",openai,gpt-5.4,high,150,,carry handle fan,false
box_fan_with_control_knob_004,box_fan_with_control_knob,Box fan with control knob,"A box fan on a tubular floor stand with a square housing, side tilt pivots, and one knurled control knob near the lower right corner. The housing tilts on horizontal pivots at the stand arms, the fan blade rotates continuously on its central shaft, and the control knob rotates continuously on its short axis. Workshop fan scale.",openai,gpt-5.4,high,150,,floor stand box fan,false
box_fan_with_control_knob_005,box_fan_with_control_knob,Box fan with control knob,"A small desk box fan with a square housing, a U-shaped tilt stand, and a front corner control knob. The housing tilts on horizontal hinges at the ends of the U-stand, the fan blade spins continuously behind the grille, and the front corner knob rotates continuously on its short shaft. Desktop cooling scale.",openai,gpt-5.4,high,150,,desk box fan knob,false
box_fan_with_control_knob_006,box_fan_with_control_knob,Box fan with control knob,"A utility box fan with a square housing, a side oscillation bracket, and a side selector knob plus a rear carrying grip. The housing pans on a vertical joint at the oscillation bracket, the blade spins continuously on its central axle, the selector knob rotates continuously, and the carrying grip rotates upward on two short rear pivots. Utility fan scale.",openai,gpt-5.4,high,150,,oscillating utility fan,false
box_fan_with_control_knob_007,box_fan_with_control_knob,Box fan with control knob,"A kitchen window box fan with a square body, fold-out stabilizer feet under the housing, and one side speed knob. The stabilizer feet rotate downward on small hinges under the housing, the propeller rotates continuously on its central axle, and the speed knob rotates continuously on its side shaft. Window fan scale.",openai,gpt-5.4,high,150,,window box fan,false
box_fan_with_control_knob_008,box_fan_with_control_knob,Box fan with control knob,"A square box fan with a low frame stand, a side tilt adjustment knob, and a top service flap over the motor housing. The main housing tilts on horizontal side pivots, the fan blade spins continuously on its central shaft, the adjustment knob rotates continuously, and the service flap rotates upward on a short top hinge. Workshop cooling scale.",openai,gpt-5.4,high,150,,service flap fan,false
box_fan_with_control_knob_009,box_fan_with_control_knob,Box fan with control knob,"A wall-bracket box fan with a square housing, a vertical pan joint at the bracket, and a side selector knob beneath the grille frame. The housing pans on the vertical bracket joint, the fan blade rotates continuously on the central axle, and the selector knob rotates continuously on its short shaft. Utility wall-fan scale.",openai,gpt-5.4,high,150,,wall bracket knob,false
box_fan_with_control_knob_010,box_fan_with_control_knob,Box fan with control knob,"A compact box fan with a square housing, a tabletop tilt stand, and one large front selector knob below the grille. The housing tilts on side pivots at the stand arms, the fan blade spins continuously on the central shaft, and the front knob rotates continuously on its short axis. Small room fan scale.",openai,gpt-5.4,high,150,,front selector fan,false
box_fan_with_control_knob_011,box_fan_with_control_knob,Box fan with control knob,"A floor box fan with a square housing on a cradle stand, a rear carry handle, and a side speed knob near the lower corner. The housing tilts on horizontal pivots in the cradle, the carry handle rotates upward on rear pivots, the blade spins continuously on its central axle, and the speed knob rotates continuously. Garage fan scale.",openai,gpt-5.4,high,150,,cradle stand fan,false
box_fan_with_control_knob_012,box_fan_with_control_knob,Box fan with control knob,"A box fan with a square housing, a fixed rear wall bracket, and a side-mounted oscillation release knob plus a front speed knob. The housing pans on a vertical joint at the bracket, the front blade spins continuously, and both knobs rotate continuously on their short shafts. Mounted ventilation scale.",openai,gpt-5.4,high,150,,two knob box fan,false
box_fan_with_control_knob_013,box_fan_with_control_knob,Box fan with control knob,"A compact square fan with a U-stand, a side speed knob, and a fold-down hanging hook stored in the top frame. The housing tilts on side pivots at the stand, the hanging hook rotates upward on a small top hinge, the blade rotates continuously on its central axle, and the speed knob rotates continuously. Portable utility-fan scale.",openai,gpt-5.4,high,150,,hanging hook fan,false
box_fan_with_control_knob_014,box_fan_with_control_knob,Box fan with control knob,"A workshop box fan with a square metal housing, a tubular floor cradle, and one oversized selector knob on the side. The housing tilts on horizontal pivots at the cradle arms, the propeller spins continuously on its central shaft, and the selector knob rotates continuously on its short shaft. Workshop ventilation scale.",openai,gpt-5.4,high,150,,metal housing fan,false
box_fan_with_control_knob_015,box_fan_with_control_knob,Box fan with control knob,"A window-mount box fan with a square housing, hinged side expansion panels, and one front control knob. The side panels rotate outward on vertical hinges at the housing sides, the blade spins continuously on the central axle, and the front control knob rotates continuously on its short shaft. Window ventilation scale.",openai,gpt-5.4,high,150,,window side panels,false
box_fan_with_control_knob_016,box_fan_with_control_knob,Box fan with control knob,"A square fan with a rear oscillation bracket, a low base, and a right-side selector knob plus a small rear service door. The housing pans on a vertical joint at the rear bracket, the blade rotates continuously on its central axle, the selector knob rotates continuously, and the service door rotates on a short side hinge in the rear panel. Appliance cooling scale.",openai,gpt-5.4,high,150,,service door fan,false
box_fan_with_control_knob_017,box_fan_with_control_knob,Box fan with control knob,"A tabletop box fan with a square housing, side tilt pivots, and one side speed knob above a small rocker switch. The housing tilts on horizontal pivots at the stand arms, the fan blade spins continuously on the central shaft, the side speed knob rotates continuously, and the rocker switch pivots on a short local hinge. Small desk fan scale.",openai,gpt-5.4,high,150,,knob and rocker fan,false
box_fan_with_control_knob_018,box_fan_with_control_knob,Box fan with control knob,"A utility box fan with a square housing, a side carry handle, a wall-hook bracket, and a front speed knob. The side handle rotates on two short pivots at the housing side, the wall-hook bracket rotates downward on a small rear hinge, the blade spins continuously on the central axle, and the speed knob rotates continuously. Portable shop fan scale.",openai,gpt-5.4,high,150,,carry handle wall hook,false
