row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,sdk_package,label,design_audit
pump_bottle_03,pump_bottle,Pump bottle,"A pump bottle with a cylindrical container, a vertical plunger, and a hinged dust cap over the nozzle. The pump collar is fixed at the bottle neck, the nozzle head rides on the plunger stem, and the cap is attached to the collar by a small hinge. The plunger moves as a short axial prismatic slider into the collar, the nozzle head rotates about the stem axis, and the dust cap rotates on its local hinge.",openai,gpt-5.4,high,50,sdk,Pump Bottle Dust Cap,true
pump_bottle_04,pump_bottle,Pump bottle,"An airless cosmetic pump bottle with a tall body and a broad top actuator. The actuator travels straight down into a fixed collar, and a locking collar ring sits below it to disable the pump when twisted. The actuator moves prismatically along the bottle axis, and the locking collar rotates on the neck axis below the pump head.",openai,gpt-5.4,high,50,sdk,Pump Bottle Lock Ring,true
refrigerator_with_hinged_doors_03,refrigerator_with_hinged_doors,Refrigerator with hinged doors,"A French-door refrigerator with two upper doors and a lower freezer drawer. The upper cabinet has paired hinged doors meeting at the center, and the freezer compartment below uses a wide pull-out drawer on rails. The two upper doors rotate on vertical revolute hinge axes at the cabinet sides, and the lower freezer drawer slides prismatically on telescoping side rails.",openai,gpt-5.4,high,50,sdk,Fridge French Door,true
refrigerator_with_hinged_doors_04,refrigerator_with_hinged_doors,Refrigerator with hinged doors,"A back-bar beverage refrigerator with two glass doors and a rotary thermostat knob in the upper trim. The short wide cabinet carries one door from each outer side and the control knob in a fixed top panel. The two doors rotate on vertical revolute hinge axes at the cabinet sides, and the thermostat knob rotates on a front-to-back axis in the trim.",openai,gpt-5.4,high,50,sdk,Fridge Beverage,true
remote_weapon_station_03,remote_weapon_station,Remote weapon station,"A remote weapon station with a rotating base, an elevating weapon cradle, and a separate sensor mast on one side. The sensor pod is carried on its own small bracket rather than rigidly fixed to the weapon cradle. The base yaws on a vertical revolute axis, the weapon cradle pitches on a transverse revolute axis, and the sensor pod tilts on a second local transverse hinge at its bracket.",openai,gpt-5.4,high,50,sdk,RWS Sensor Mast,true
remote_weapon_station_04,remote_weapon_station,Remote weapon station,"An open-frame remote weapon station with a low ring mount, a gun cradle, and a top shield frame. The weapon cradle sits inside the upper ring between side lugs, while the whole upper structure stands on a powered turntable. The station rotates on a vertical revolute axis at the ring base, and the gun cradle pitches on a horizontal revolute axis between the side lugs.",openai,gpt-5.4,high,50,sdk,RWS Ring Mount,true
retractable_utility_knife_03,retractable_utility_knife,Retractable utility knife,"A safety retractable utility knife with a sliding blade carrier and a separate nose guard at the tip. The blade carrier runs inside the handle slot, and the nose guard is mounted ahead of it on its own short guide. The blade carrier translates prismatically along the handle axis, and the nose guard slides prismatically along the same axis at the nose.",openai,gpt-5.4,high,50,sdk,Utility Knife Safety Guard,true
retractable_utility_knife_04,retractable_utility_knife,Retractable utility knife,"A retractable utility knife with a main blade slider on top and a hinged spare-blade compartment door in the handle side. The handle shell contains the blade carrier in a straight channel and a small storage cavity behind a side cover. The blade carrier slides prismatically along the handle axis, and the storage door rotates on a small side hinge in the handle shell.",openai,gpt-5.4,high,50,sdk,Utility Knife Spare Door,true
ring_light_on_stand_03,ring_light_on_stand,Ring light on stand,"A studio ring light on a wheeled boom stand. The vertical stand column rises from a rolling base, a boom arm yaws from the top of the stand, and the ring light tilts at the boom tip. The base wheels rotate on their axles, the boom arm rotates on a vertical revolute axis at the stand top, the column extends prismatically, and the light head tilts on a horizontal revolute axis at the boom tip.",openai,gpt-5.4,high,50,sdk,Ring Light Boom Stand,true
ring_light_on_stand_04,ring_light_on_stand,Ring light on stand,"A selfie ring light on a floor stand with a telescoping mast, a tilt yoke, and a separate phone shelf that folds out below the ring. The phone shelf is attached to the mast on its own hinge beneath the light head. The mast slides prismatically along the vertical axis, the ring head rotates on a horizontal revolute tilt axis at the yoke, and the phone shelf rotates on its own hinge at the mast.",openai,gpt-5.4,high,50,sdk,Ring Light Phone Shelf,true
