row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,sdk_package,label
single_roll_axis_module_mechanical_fresh_01,single_roll_axis_module,Single roll axis module,"Design a realistic, highly detailed single roll axis module as a standalone mechanical study assembly for the sdk_hybrid pipeline, with a single-axis roll stage built around a rotating frame ring or barrel supported at both ends. The roll axis should read through coaxial hubs, side bearings, and rigid end supports. Emphasize rigid brackets, exposed bearing hardware, removable access covers, and disciplined machined-or-fabricated hard-surface geometry, plus retaining collars, index banding, and clamp blocks. Keep it as a pure mechanical assembly with explicit joints, guides, bearings, brackets, and support structure. Avoid product styling, decorative housings, or recognizable household or device forms.",openai,gpt-5.4,high,50,sdk,Single roll axis module Mechanical Fresh 1
single_yaw_axis_module_mechanical_fresh_01,single_yaw_axis_module,Single yaw axis module,"Design a realistic, highly detailed single yaw axis module as a standalone mechanical study assembly for the sdk_hybrid pipeline, with a broad-based yaw turntable carrying a rotating upper platform. The rotation should be carried by a clear slewing hub or bearing stack with real support under the top stage. Emphasize rigid brackets, exposed bearing hardware, removable access covers, and disciplined machined-or-fabricated hard-surface geometry, plus base flange bolts, cable pass-through stand-ins, and end-stop hardware. Keep it as a pure mechanical assembly with explicit joints, guides, bearings, brackets, and support structure. Avoid product styling, decorative housings, or recognizable household or device forms.",openai,gpt-5.4,high,50,sdk,Single yaw axis module Mechanical Fresh 1
telescoping_boom_mechanical_fresh_01,telescoping_boom,Telescoping boom,"Design a realistic, highly detailed telescoping boom as a standalone mechanical study assembly for the sdk_hybrid pipeline, with a telescoping structural boom made from nested rectangular sections and a rigid root mount. Each stage should extend from clear telescoping sleeves, guide pads, and overlap lengths that feel buildable. Emphasize rigid brackets, exposed guide hardware, removable access covers, and disciplined machined-or-fabricated hard-surface geometry, plus wear pads, tip mounting lugs, and extension stops. Keep it as a pure mechanical assembly with explicit joints, guides, bearings, brackets, and support structure. Avoid product styling, decorative housings, or recognizable household or device forms.",openai,gpt-5.4,high,50,sdk,Telescoping boom Mechanical Fresh 1
telescoping_mast_with_pan_head_mechanical_fresh_01,telescoping_mast_with_pan_head,Telescoping mast with pan head,"Design a realistic, highly detailed telescoping mast with pan head as a standalone mechanical study assembly for the sdk_hybrid pipeline, with a multi-stage telescoping mast topped by a compact pan head assembly. The mast stages should telescope visibly, and the pan head should rotate from a supported hub at the top. Emphasize rigid brackets, exposed motion hardware, removable access covers, and disciplined machined-or-fabricated hard-surface geometry, plus collar clamps, guy attachment points, and head-side cheek plates. Keep it as a pure mechanical assembly with explicit joints, guides, bearings, brackets, and support structure. Avoid product styling, decorative housings, or recognizable household or device forms.",openai,gpt-5.4,high,50,sdk,Telescoping mast with pan head Mechanical Fresh 1
threejoint_prismatic_chain_mechanical_fresh_01,threejoint_prismatic_chain,Three-joint prismatic chain,"Design a realistic, highly detailed three-joint prismatic chain as a standalone mechanical study assembly for the sdk_hybrid pipeline, with three serial linear stages nested or cascaded along one mechanism chain. All three sliding interfaces should be visible through guide sleeves, rails, or box-section telescoping members. Emphasize rigid brackets, exposed guide hardware, removable access covers, and disciplined machined-or-fabricated hard-surface geometry, plus section stops, carriage pads, and mounting feet. Keep it as a pure mechanical assembly with explicit joints, guides, bearings, brackets, and support structure. Avoid product styling, decorative housings, or recognizable household or device forms.",openai,gpt-5.4,high,50,sdk,Three-joint prismatic chain Mechanical Fresh 1
threejoint_revolute_chain_mechanical_fresh_01,threejoint_revolute_chain,Three-joint revolute chain,"Design a realistic, highly detailed three-joint revolute chain as a standalone mechanical study assembly for the sdk_hybrid pipeline, with three serial rotary joints connecting rigid links in a clean kinematic chain. The shoulder, elbow, and wrist pivots should each sit on explicit hubs, side plates, and axle bosses. Emphasize rigid brackets, exposed bearing hardware, removable access covers, and disciplined machined-or-fabricated hard-surface geometry, plus link stiffeners, joint caps, and mounting flanges. Keep it as a pure mechanical assembly with explicit joints, guides, bearings, brackets, and support structure. Avoid product styling, decorative housings, or recognizable household or device forms.",openai,gpt-5.4,high,50,sdk,Three-joint revolute chain Mechanical Fresh 1
threestage_telescoping_slide_mechanical_fresh_01,threestage_telescoping_slide,Three-stage telescoping slide,"Design a realistic, highly detailed three-stage telescoping slide as a standalone mechanical study assembly for the sdk_hybrid pipeline, with a three-stage telescoping slide pack built from nested rectangular travel members. Each nested stage should have obvious overlap, guide geometry, and end-of-travel control. Emphasize rigid brackets, exposed guide hardware, removable access covers, and disciplined machined-or-fabricated hard-surface geometry, plus wipers, boxed end brackets, and spacer pads. Keep it as a pure mechanical assembly with explicit joints, guides, bearings, brackets, and support structure. Avoid product styling, decorative housings, or recognizable household or device forms.",openai,gpt-5.4,high,50,sdk,Three-stage telescoping slide Mechanical Fresh 1
tv_wall_mount_mechanical_fresh_01,tv_wall_mount,TV wall mount,"Design a realistic, highly detailed TV wall mount as a standalone mechanical study assembly for the sdk_hybrid pipeline, with a wall-mounted support mechanism using a broad base plate, articulated arms, and a tilt frame, shown without any display attached. Fold, pan, and tilt should be carried by explicit knuckles, pivots, and bracket plates. Emphasize rigid brackets, exposed pivot hardware, removable access covers, and disciplined machined-or-fabricated hard-surface geometry, plus mounting slots, spring-assist housings, and cable-passage details. Keep it as a pure mechanical assembly with explicit joints, guides, bearings, brackets, and support structure. Avoid product styling, decorative housings, or recognizable household or device forms.",openai,gpt-5.4,high,50,sdk,TV wall mount Mechanical Fresh 1
twojoint_prismatic_chain_mechanical_fresh_01,twojoint_prismatic_chain,Two-joint prismatic chain,"Design a realistic, highly detailed two-joint prismatic chain as a standalone mechanical study assembly for the sdk_hybrid pipeline, with two serial linear stages arranged as a compact guided mechanism. Both stages should slide on visible guide members with enough overlap and support to read as real hardware. Emphasize rigid brackets, exposed guide hardware, removable access covers, and disciplined machined-or-fabricated hard-surface geometry, plus guide shoes, end stops, and alignment plates. Keep it as a pure mechanical assembly with explicit joints, guides, bearings, brackets, and support structure. Avoid product styling, decorative housings, or recognizable household or device forms.",openai,gpt-5.4,high,50,sdk,Two-joint prismatic chain Mechanical Fresh 1
twojoint_revolute_chain_mechanical_fresh_01,twojoint_revolute_chain,Two-joint revolute chain,"Design a realistic, highly detailed two-joint revolute chain as a standalone mechanical study assembly for the sdk_hybrid pipeline, with two serial rotary joints linking three rigid members. Both hinges should be explicit, evenly spaced, and carried by real brackets or clevis plates. Emphasize rigid brackets, exposed hinge hardware, removable access covers, and disciplined machined-or-fabricated hard-surface geometry, plus pivot caps, side ribs, and mounting pads. Keep it as a pure mechanical assembly with explicit joints, guides, bearings, brackets, and support structure. Avoid product styling, decorative housings, or recognizable household or device forms.",openai,gpt-5.4,high,50,sdk,Two-joint revolute chain Mechanical Fresh 1
twostage_telescoping_slide_mechanical_fresh_01,twostage_telescoping_slide,Two-stage telescoping slide,"Design a realistic, highly detailed two-stage telescoping slide as a standalone mechanical study assembly for the sdk_hybrid pipeline, with a two-stage telescoping slide assembly built from nested members and one extending output section. The extension should read through clear sleeves, rails, or box-section nesting with believable overlap. Emphasize rigid brackets, exposed guide hardware, removable access covers, and disciplined machined-or-fabricated hard-surface geometry, plus wear strips, latch holes, and end caps. Keep it as a pure mechanical assembly with explicit joints, guides, bearings, brackets, and support structure. Avoid product styling, decorative housings, or recognizable household or device forms.",openai,gpt-5.4,high,50,sdk,Two-stage telescoping slide Mechanical Fresh 1
vane_array_with_independent_pivots_mechanical_fresh_01,vane_array_with_independent_pivots,Vane array with independent pivots,"Design a realistic, highly detailed vane array with independent pivots as a standalone mechanical study assembly for the sdk_hybrid pipeline, with an array of parallel vanes mounted in a rigid frame and each on its own pivot axis. Every vane should rotate from visible trunnions or end journals with consistent support across the array. Emphasize rigid brackets, exposed pivot hardware, removable access covers, and disciplined machined-or-fabricated hard-surface geometry, plus side linkage stubs, frame spacers, and stop tabs. Keep it as a pure mechanical assembly with explicit joints, guides, bearings, brackets, and support structure. Avoid product styling, decorative housings, or recognizable household or device forms.",openai,gpt-5.4,high,50,sdk,Vane array with independent pivots Mechanical Fresh 1
vertical_slide_with_wrist_hinge_mechanical_fresh_01,vertical_slide_with_wrist_hinge,Vertical slide with wrist hinge,"Design a realistic, highly detailed vertical slide with wrist hinge as a standalone mechanical study assembly for the sdk_hybrid pipeline, with a vertical guide column carrying a moving slide and a hinged wrist at the front. The vertical carriage and the wrist pivot should each have obvious guide or bearing hardware. Emphasize rigid brackets, exposed motion hardware, removable access covers, and disciplined machined-or-fabricated hard-surface geometry, plus column brackets, hinge cheeks, and flange plates. Keep it as a pure mechanical assembly with explicit joints, guides, bearings, brackets, and support structure. Avoid product styling, decorative housings, or recognizable household or device forms.",openai,gpt-5.4,high,50,sdk,Vertical slide with wrist hinge Mechanical Fresh 1
xyz_cartesian_stage_mechanical_fresh_01,xyz_cartesian_stage,XYZ Cartesian stage,"Design a realistic, highly detailed XYZ Cartesian stage as a standalone mechanical study assembly for the sdk_hybrid pipeline, with a stacked three-axis cartesian positioning assembly using distinct X, Y, and Z structures. All three axes should remain mechanically legible, with separate rails, carriers, and support frames. Emphasize rigid brackets, exposed guide hardware, removable access covers, and disciplined machined-or-fabricated hard-surface geometry, plus base outriggers, rail guards, and datum faces. Keep it as a pure mechanical assembly with explicit joints, guides, bearings, brackets, and support structure. Avoid product styling, decorative housings, or recognizable household or device forms.",openai,gpt-5.4,high,50,sdk,XYZ Cartesian stage Mechanical Fresh 1
yawpitch_module_mechanical_fresh_01,yawpitch_module,Yaw-pitch module,"Design a realistic, highly detailed yaw-pitch module as a standalone mechanical study assembly for the sdk_hybrid pipeline, with a two-axis orientation gimbal using a yaw base that carries a pitch cradle. Yaw and pitch should read through separate supported hubs, rings, or trunnions. Emphasize rigid brackets, exposed bearing hardware, removable access covers, and disciplined machined-or-fabricated hard-surface geometry, plus side yokes, stop blocks, and index-band details. Keep it as a pure mechanical assembly with explicit joints, guides, bearings, brackets, and support structure. Avoid product styling, decorative housings, or recognizable household or device forms.",openai,gpt-5.4,high,50,sdk,Yaw-pitch module Mechanical Fresh 1
yawpitchroll_wrist_mechanical_fresh_01,yawpitchroll_wrist,Yaw-pitch-roll wrist,"Design a realistic, highly detailed yaw-pitch-roll wrist as a standalone mechanical study assembly for the sdk_hybrid pipeline, with a compact three-axis wrist assembly using nested yaw, pitch, and roll stages. Each axis should be visibly distinct and supported by rigid rings, trunnions, or coaxial hubs. Emphasize rigid brackets, exposed bearing hardware, removable access covers, and disciplined machined-or-fabricated hard-surface geometry, plus a wrist flange, retaining collars, and stepped housing segments. Keep it as a pure mechanical assembly with explicit joints, guides, bearings, brackets, and support structure. Avoid product styling, decorative housings, or recognizable household or device forms.",openai,gpt-5.4,high,50,sdk,Yaw-pitch-roll wrist Mechanical Fresh 1
