row_id,category_slug,category_title,prompt,provider,model_id,thinking_level,max_turns,max_cost_usd,label,design_audit
portable_speaker_with_articulated_controls,portable_speaker_with_articulated_controls,Portable speaker with articulated controls,"A compact PA speaker with a rigid top handle, a short rear kickstand, and a front control strip above the grille, plus three separate front buttons. the kickstand remains a visible supported part on the back shell, and the buttons sit as distinct parts in the control face. The rear kickstand rotates on a lower hinge and the main selector knob rotates continuously on the front panel, and the three buttons depress independently as small prismatic push controls. Portable rehearsal-speaker scale.",gemini,gemini-3.1-pro-preview,high,100,,,false
remote_weapon_station,remote_weapon_station,Remote weapon station,"A compact remote weapon station on a low pedestal. A rotating base supports an elevation cradle with a boxy sensor unit on one side and a machine-gun-like barrel assembly on the other, all framed by armored side plates. The base yaws on a vertical revolute axis, and the weapon cradle pitches on a horizontal revolute axis between the side plates.",gemini,gemini-3.1-pro-preview,high,100,,,false
rolling_toolbox_with_telescoping_handle,rolling_toolbox_with_telescoping_handle,Rolling toolbox with telescoping handle,"A molded rolling toolbox with a broad base, a recessed telescoping handle, and twin clear organizer covers on the lid. The handle slides prismatically upward in parallel channels, each organizer cover rotates on a small rear hinge, and the main transport wheels rotate continuously about the axle ends. Consumer workshop storage scale.",gemini,gemini-3.1-pro-preview,high,100,,,false
standing_desk_with_synchronous_telescoping_legs_and_articulated_controls,standing_desk_with_synchronous_telescoping_legs_and_articulated_controls,Standing desk with synchronous telescoping legs and articulated controls,"A compact home-office standing desk with a narrow top, twin telescoping legs, and a small side control pod under one corner, plus a four-button keypad handset. the top frame remains visibly separate from the lifting columns, and the buttons are discrete parts in the handset face. The two leg stages slide prismatically within their outer columns as a synchronized pair, and the handset buttons articulate independently as small prismatic push controls. Small home-office desk scale.",gemini,gemini-3.1-pro-preview,high,100,,,false
telescoping_mast_with_pan_head,telescoping_mast_with_pan_head,Telescoping mast with pan head,"A camera-mast style telescoping pan head. A fixed mast sleeve carries nested vertical stages, and the top stage carries a compact rotary plate. The mast stages are serial vertical prismatic joints, and the plate yaws on a revolute joint about the mast centerline.",gemini,gemini-3.1-pro-preview,high,100,,,false
threejoint_prismatic_chain,threejoint_prismatic_chain,Three-joint prismatic chain,"A three-joint prismatic chain. A grounded base guide carries a first carriage, the first carriage carries a second linear stage, and the second stage carries a third stage at the tip. The three moving members are serial prismatic joints on their supported guide axes.",gemini,gemini-3.1-pro-preview,high,100,,,false
traditional_windmill,traditional_windmill,Traditional windmill,"A traditional windmill with a rotating sail hub. A tower body supports a cap and a front hub carrying multiple lattice blades. Joints: the blade hub rotates continuously about the windmill shaft axis, and the cap rotates about the vertical tower axis. Use one central support under the rotating stage.",gemini,gemini-3.1-pro-preview,high,100,,,false
car_sunroof_cassette,car_sunroof_cassette,Car sunroof cassette,A vent-only skylight sunroof cassette with a small fixed glass panel and a sliding vent insert that opens toward the rear. The vent insert slides prismatically rearward on guide rails inside the panel frame.,gemini,gemini-3.1-pro-preview,high,100,,,false
folding_kick_scooter,folding_kick_scooter,Folding kick scooter,"A compact city kick scooter with a folding handlebar stem, a folding rear fender brake, and a folding deck hinge. The handlebar stem folds at the upper neck clamp on a revolute hinge. The deck folds at the center hinge on a revolute joint for compactness. Both wheels rotate continuously.",gemini,gemini-3.1-pro-preview,high,100,,,false
internet_router,internet_router,Internet Router,"A flat home router with two fold-out paddle antennas on the back edge. The main body is a rounded rectangular slab with venting on top, and each antenna is a thin panel on a short pivot base. The two antennas rotate about horizontal root hinges from folded-flat to upright over about 100 degrees.",gemini,gemini-3.1-pro-preview,high,100,,,false
lazy_susan,lazy_susan,Lazy Susan,A two-tier pantry lazy Susan with a lower fixed base and one rotating shelf. The visible geometry is a broad circular tray above a low cylindrical support ring on a stable base plate. The tray spins continuously on a vertical revolute axis at the center.,gemini,gemini-3.1-pro-preview,high,100,,,false
lighthouse_with_rotating_beacon_assembly,lighthouse_with_rotating_beacon_assembly,Lighthouse with rotating beacon assembly,"A squat harbor lighthouse with a polygonal lantern room and exposed beacon mechanism. The upper lantern enclosure surrounds a central pedestal carrying a rotating light head, with a roof cap over the enclosure. The light head spins continuously on the central vertical revolute axis.",gemini,gemini-3.1-pro-preview,high,100,,,false
louvered_shutter_assembly,louvered_shutter_assembly,Louvered shutter assembly,"A rectangular louvered shutter panel. Two side stiles hold a stack of narrow slats, with each slat supported near its ends by pivot pins through the side rails. Every slat rotates on its own longitudinal revolute axis between the side supports.",gemini,gemini-3.1-pro-preview,high,100,,,false
mailbox_with_front_access_door,mailbox_with_front_access_door,Mailbox with front access door,"A curbside mailbox with a rounded top and a front access door. The main box body is fixed to a short post or mounting plate, and the curved front door closes the mail opening with a small handle on its face. The front door rotates on a lower-edge revolute hinge axis by about 90 degrees.",gemini,gemini-3.1-pro-preview,high,100,,,false
pet_door_flap,pet_door_flap,Pet door flap,A larger insulated pet flap with a thick outer frame and a clear central door panel. The flap is supported near its upper corners by pivot pins inside the frame hood. The flap rotates on a horizontal top revolute axis with about 90 degrees total swing.,gemini,gemini-3.1-pro-preview,high,100,,,false
pickup_tailgate,pickup_tailgate,Pickup tailgate,A modern pickup tailgate with a stamped outer panel and an inner framed surface. The panel is attached between simplified bed-side supports and has a broad top cap and side latch points. A bottom-edge revolute hinge lets the tailgate fold from vertical closed to horizontal open.,gemini,gemini-3.1-pro-preview,high,100,,,false
playground_swing,playground_swing,Playground swing,A single-seat playground swing on an A-frame support. Two side frames and a top crossbeam support a belt seat suspended by two rigid hanger links. The seat assembly hangs from two top revolute joints at the crossbeam and swings in a vertical plane as a pendulum.,gemini,gemini-3.1-pro-preview,high,100,,,false
portal_gantry_with_vertical_slide,portal_gantry_with_vertical_slide,Portal gantry with vertical slide,"A routing-style portal gantry. Two grounded side frames support a bridge beam that travels on base rails, and a center carriage on the beam carries a vertical tool slide. The bridge, carriage, and tool head are prismatic joints along the base, beam, and vertical axes.",gemini,gemini-3.1-pro-preview,high,100,,,false
prismaticrevolute_chain,prismaticrevolute_chain,Prismatic-revolute chain,"A slide-and-hinge chain. A grounded base guide carries a sliding carriage, and the carriage supports a hinged output link at its front face. The root joint is prismatic along the guide axis, and the carried output link rotates on a revolute pin axis.",gemini,gemini-3.1-pro-preview,high,100,,,false
pushpull_plunger_chain,pushpull_plunger_chain,Push-pull plunger chain,"A push-pull plunger chain. A grounded housing guides a straight plunger, and the plunger tip drives a short front lever captured on a transverse pin. The plunger is a prismatic joint along the housing axis, and the front lever is a revolute joint about the supported pin axis.",gemini,gemini-3.1-pro-preview,high,100,,,false
radial_arm_with_sliding_carriage,radial_arm_with_sliding_carriage,Radial arm with sliding carriage,"A radial arm with sliding carriage. A grounded base column supports a horizontal arm that sweeps in plan, and a compact carriage rides along the arm to a small head plate. The arm rotates about a vertical revolute joint at the column, and the carriage slides on a prismatic joint along the arm.",gemini,gemini-3.1-pro-preview,high,100,,,false
serial_elbow_arm,serial_elbow_arm,Serial elbow arm,A box-shoulder elbow arm. A grounded root block carries a deep upper link and a slimmer forelink ending in a compact faceplate. The upper link and forelink are connected by serial shoulder and elbow revolute joints.,gemini,gemini-3.1-pro-preview,high,100,,,false
telescoping_boom,telescoping_boom,Telescoping boom,A box-tube telescoping reach boom. A fixed base bracket supports several nested rectangular boom members that step down in section size toward the tip. The boom members are serial prismatic joints along the shared boom axis.,gemini,gemini-3.1-pro-preview,high,100,,,false
threejoint_revolute_chain,threejoint_revolute_chain,Three-joint revolute chain,A three-joint serial hinge chain. A base link supports two intermediate links and a short end link through offset hinge blocks. All three joints are revolute about parallel axes in one plane.,gemini,gemini-3.1-pro-preview,high,100,,,false
branching_tree_with_two_independent_rotary_branches,branching_tree_with_two_independent_rotary_branches,Branching tree with two independent rotary branches,"A compact two-branch inspection tree. A boxed spine supports two side-mounted rotary branches on separate brackets, with the branch lengths and mounting heights intentionally varied so the silhouette does not collapse into symmetry. The two branches are independent revolute joints on their own supported axes.",gemini,gemini-3.1-pro-preview,high,100,,,false
cantilever_articulated_arm,cantilever_articulated_arm,Cantilever articulated arm,"A side-post cantilever arm. A grounded post supports a shoulder link, a forelink, and a short wrist face, with the whole chain projecting to one side of the post. The shoulder, elbow, and wrist are serial revolute joints carried by successive members.",gemini,gemini-3.1-pro-preview,high,100,,,false
fingerlike_phalanx_chain,fingerlike_phalanx_chain,Finger-like phalanx chain,"A segmented finger-like phalanx chain. A grounded root knuckle carries proximal, middle, and distal phalanx links with a blunt fingertip pad and visible side cheeks at every joint. Three revolute joints connect the phalanx links in one bending plane.",gemini,gemini-3.1-pro-preview,high,100,,,false
folding_arm_chain,folding_arm_chain,Folding arm chain,"A boxed folding arm chain. A grounded base plate carries three flat bar links in series and a small end tab, with the inner links intentionally deeper than the outer one. The arm uses three serial revolute joints about parallel axes in one plane.",gemini,gemini-3.1-pro-preview,high,100,,,false
fourjoint_revolute_chain,fourjoint_revolute_chain,Four-joint revolute chain,"A ladder-frame four-link hinge chain. A fixed base lug supports five bar-like members joined by evenly spaced hinge blocks, ending in a small output plate. The mechanism is a four-joint serial revolute chain in one plane.",gemini,gemini-3.1-pro-preview,high,100,,,false
garden_gate,garden_gate,Garden gate,"A double-leaf driveway-style garden gate with two framed leaves that meet at the center. Each leaf has a rectangular perimeter frame, sparse horizontal rails, and its own hinge set mounted to a side post. Each leaf rotates on a vertical revolute hinge axis with about 120 degrees of travel so the pair can open outward.",gemini,gemini-3.1-pro-preview,high,100,,,false
glasses,glasses,Glasses,"A pair of round wire-rim glasses with slightly curved temple arms and small nose-pad brackets. The front frame is a rigid bridge and rim assembly, and each temple is attached at the outer rim by a knuckle hinge. Each temple arm rotates on its own revolute hinge axis so the pair can fold flat.",gemini,gemini-3.1-pro-preview,high,100,,,false
glove_compartment_door,glove_compartment_door,Glove compartment door,"An automotive glove compartment door integrated into a simple dashboard opening. A shallow bin sits behind the opening, and a rectangular front door with a handle is hinged along its lower edge to the housing. One revolute joint along the bottom edge lets the door swing downward about 90 degrees.",gemini,gemini-3.1-pro-preview,high,100,,,false
hingeddoor_cabinet,hingeddoor_cabinet,Hinged-door cabinet,"A small wall cabinet with two side-hinged doors. A rectangular box body has a top, bottom, two sides, and a central shelf, with each front door mounted to an outer side panel. Each door rotates on a vertical revolute hinge axis about 110 degrees.",gemini,gemini-3.1-pro-preview,high,100,,,false
instrument_case_with_hinged_lid,instrument_case_with_hinged_lid,Instrument case with hinged lid,"A rectangular hard equipment case for a compact instrument. The base shell has rounded corners and a flat front face with latches, and the top shell is hinged at the back. One rear revolute joint lets the lid open about 100 degrees.",gemini,gemini-3.1-pro-preview,high,100,,,false
lever_chain,lever_chain,Lever chain,A boxed lever chain. A grounded base lug supports three rigid lever bars in series and a small tab at the free end. All three joints are revolute joints about parallel supported axes in one plane.,gemini,gemini-3.1-pro-preview,high,100,,,false
missile_launcher,missile_launcher,Missile launcher,"A pedestal-mounted missile launcher with a boxy launch pod. A fixed base supports a yaw turntable, which carries a tilting cradle with the rectangular canister pack mounted on top. The launcher yaws about a vertical revolute axis at the base and pitches on a horizontal revolute axis at the cradle sides.",gemini,gemini-3.1-pro-preview,high,100,,,false
multisegment_foldout_arm,multisegment_foldout_arm,Multi-segment fold-out arm,A multi-segment fold-out arm. A fixed base plate carries four short boxed links in series ending at a small platform bracket. The four revolute joints fold in one plane so the arm packs near the base and extends outward into a straight or slightly arched reach.,gemini,gemini-3.1-pro-preview,high,100,,,false
overshot_waterwheel,overshot_waterwheel,Overshot waterwheel,"An overshot waterwheel on a simple support frame. A large spoked wheel with a ring of shallow buckets is mounted between two side supports, and a short chute sits above the rim near the top. The wheel rotates continuously about its horizontal axle revolute axis between the supports.",gemini,gemini-3.1-pro-preview,high,100,,,false
pitchroll_module,pitchroll_module,Pitch-roll module,A bridge-backed pitch-roll module. A rear support frame carries a compact outer ring and a smaller inner cradle that stays clearly nested inside it. The outer and inner members are revolute joints on perpendicular supported axes.,gemini,gemini-3.1-pro-preview,high,100,,,false
refrigerator_with_hinged_doors,refrigerator_with_hinged_doors,Refrigerator with hinged doors,"A French-door refrigerator with two upper doors and a lower freezer drawer. The upper cabinet has paired hinged doors meeting at the center, and the freezer compartment below uses a wide pull-out drawer on rails. The two upper doors rotate on vertical revolute hinge axes at the cabinet sides, and the lower freezer drawer slides prismatically on telescoping side rails.",gemini,gemini-3.1-pro-preview,high,100,,,false
retractable_utility_knife,retractable_utility_knife,Retractable utility knife,"A box cutter style retractable utility knife. A tapered handle shell contains a straight blade slider that emerges from the front nose, with a thumb button riding in a top slot. The blade carrier is a prismatic slider along the handle centerline with about 40 mm of travel.",gemini,gemini-3.1-pro-preview,high,100,,,false
revoluteprismatic_chain,revoluteprismatic_chain,Revolute-prismatic chain,"A swing-arm extension chain. A grounded support carries a single arm link, and the arm link carries a compact telescoping nose slide. The arm rotates on a revolute joint at the root, and the nose slide is a prismatic joint.",gemini,gemini-3.1-pro-preview,high,100,,,false
revoluterevoluteprismatic_chain,revoluterevoluteprismatic_chain,Revolute-revolute-prismatic chain,"A shoulder-elbow-extension chain. A grounded base bracket supports two hinged links, and the distal link supports a short slider at its tip. The shoulder and elbow are revolute joints, and the tip stage is a prismatic joint.",gemini,gemini-3.1-pro-preview,high,100,,,false
shoulderelbowwrist_arm,shoulderelbowwrist_arm,Shoulder-elbow-wrist arm,"A fork-root three-joint arm. A grounded fork captures the first arm link, followed by a forearm and a short wrist flange. The arm has shoulder, elbow, and wrist revolute joints in sequence.",gemini,gemini-3.1-pro-preview,high,100,,,false
undershot_waterwheel,undershot_waterwheel,Undershot waterwheel,An undershot waterwheel. Two side frames support a horizontal axle carrying a paddle wheel below a simple channel or trough edge. Joints: the wheel rotates continuously about the axle axis. Use one central support under the rotating stage.,gemini,gemini-3.1-pro-preview,high,100,,,false
vertical_slide_with_wrist_hinge,vertical_slide_with_wrist_hinge,Vertical slide with wrist hinge,"A upright lift slide with wrist plate. A fixed mast supports a moving carriage, and the carriage supports a short hinged plate with a plain front face. The carriage moves on a vertical prismatic joint, and the plate rotates on a supported revolute hinge.",gemini,gemini-3.1-pro-preview,high,100,,,false
wheelbarrow,wheelbarrow,Wheelbarrow,"A wheelbarrow. A tray sits between two handles, with one front wheel in a fork and two resting legs at the rear. Joints: the front wheel rotates continuously about its axle. Push the wheels farther outboard for a wider stance.",gemini,gemini-3.1-pro-preview,high,100,,,false
branching_tree_with_three_independent_rotary_branches,branching_tree_with_three_independent_rotary_branches,Branching tree with three independent rotary branches,A pedestal three-branch tooling tree. A round pedestal carries three side-supported rotary branches with different reach lengths and compact rectangular end faces. The branches are independent revolute joints about separate supported axes on the pedestal.,gemini,gemini-3.1-pro-preview,high,100,,,false
frontload_dryer,frontload_dryer,Front-load dryer,"A residential front-load dryer with a white rectangular body, a drum rotating on a central revolute axle, and a circular porthole door with a glass window hinged on the left edge.",gemini,gemini-3.1-pro-preview,high,100,,,false
frontload_washing_machine,frontload_washing_machine,Front-load washing machine,"A commercial front-load washing machine with a wide rectangular body, a large porthole door, and a pull-out detergent drawer. The front door opens on revolute hinges at the door's vertical left edge. The detergent drawer slides prismatically on horizontal guide rails.",gemini,gemini-3.1-pro-preview,high,100,,,false
gear_assemblies,gear_assemblies,Gear Assemblies,A stacked reduction gear bench assembly. A grounded side frame supports four parallel shafts carrying large and small spur gears in a stepped reduction layout. The shafts are independent revolute joints about their supported axes.,gemini,gemini-3.1-pro-preview,high,100,,,false
hand_truck_dolly,hand_truck_dolly,Hand truck dolly,"A standard upright hand truck. A tubular frame rises from a flat toe plate, with two large wheels mounted on an axle at the lower rear corners and loop handles at the top. Each wheel spins continuously on the axle, while the frame itself stays rigid.",gemini,gemini-3.1-pro-preview,high,100,,,false
prismaticrevoluteprismatic_chain,prismaticrevoluteprismatic_chain,Prismatic-revolute-prismatic chain,"A carriage-shoulder-tip slide chain. A fixed linear guide carries a moving carriage, the carriage supports a hinged arm, and the arm carries a short end slide. The joints are prismatic at the base, revolute at the arm root, and prismatic at the tip slide.",gemini,gemini-3.1-pro-preview,high,100,,,false
prismaticrevoluterevolute_chain,prismaticrevoluterevolute_chain,Prismatic-revolute-revolute chain,"A slide-shoulder-elbow chain. A grounded base slide carries a moving carriage, the carriage carries a shoulder link, and the shoulder link carries a forelink. The root is a prismatic joint followed by shoulder and elbow revolute joints.",gemini,gemini-3.1-pro-preview,high,100,,,false
revoluteprismaticrevolute_chain,revoluteprismaticrevolute_chain,Revolute-prismatic-revolute chain,"A swing-slide-output chain. A grounded bracket supports a hinged primary link, the primary link carries a compact runner, and the runner supports a short rotating tip face. The joints are revolute, then prismatic, then revolute.",gemini,gemini-3.1-pro-preview,high,100,,,false
rotary_table_with_tilting_trunnion,rotary_table_with_tilting_trunnion,Rotary table with tilting trunnion,"A rotary table with tilting trunnion. A grounded base turntable supports two side cheeks, and a square or circular work table sits between the cheeks on a transverse shaft. The base rotates on a vertical revolute joint, and the work table tilts on a horizontal revolute joint carried by the side cheeks.",gemini,gemini-3.1-pro-preview,high,100,,,false
tv_wall_mount,tv_wall_mount,TV wall mount,"A side-hinge TV wall mount shown without the screen. A grounded wall plate supports two arm links and a compact display head with distinct tilt and swivel support pieces. The arm uses two folding revolute joints, and the head adds one swivel revolute and one tilt revolute.",gemini,gemini-3.1-pro-preview,high,100,,,false
vacuum_cleaner_with_articulated_wand,vacuum_cleaner_with_articulated_wand,Vacuum cleaner with articulated wand,"A vacuum cleaner with an articulated wand. A main body connects to a rigid wand chain ending in a floor nozzle. Joints: the wand bends on one or two revolute elbows, and the floor nozzle pitches on a horizontal revolute hinge. Offset the moving chain to one side of the fixed support.",gemini,gemini-3.1-pro-preview,high,100,,,false
wheelchair,wheelchair,Wheelchair,"A manual wheelchair. A chair frame supports two large rear wheels, two front casters, a seat, a backrest, and footrests. Joints: each rear wheel rotates continuously about its axle, and each front caster swivels about a vertical stem and spins continuously about its wheel axle. Push the wheels farther outboard for a wider stance.",gemini,gemini-3.1-pro-preview,high,100,,,false
air_pump_with_t_handle,air_pump_with_t_handle,Air pump with T-handle,"An industrial air pump with a tall cylinder, a padded T-handle, and a telescoping lower stabilizer bar across the base, plus a folding handle grip around the top bar. the stabilizer stays clearly nested in the lower frame, and the grip remains a supported sleeve on the crossbar. The T-handle and piston rod move prismatically along the cylinder axis and the lower stabilizer bar slides prismatically across its guide, and the grip rotates continuously about the crossbar axis. Industrial floor-pump scale.",gemini,gemini-3.1-pro-preview,high,100,,,false
bicycle_dropper_seatpost_assembly,bicycle_dropper_seatpost_assembly,Bicycle dropper seatpost assembly,"A dual-actuation dropper seatpost with a round outer tube, a telescoping inner tube, and two side-lever actuators. The inner tube slides prismatically inside the outer tube. Each side lever pivots on its own revolute hinge at the collar clamp ring.",gemini,gemini-3.1-pro-preview,high,100,,,false
camcorder_with_flipout_screen,camcorder_with_flipout_screen,Camcorder with flip-out screen,"A palm-sized camcorder with a rounded handgrip, a short front lens barrel, and a flip-out side monitor attached near the rear half of the body. The side monitor rotates outward on a vertical hinge line, the lens ring rotates continuously on the barrel, and a hinged port cover rotates on a bottom-edge hinge along the side wall under the screen mount. Compact handheld device scale.",gemini,gemini-3.1-pro-preview,high,100,,,false
candy_vending_machine,candy_vending_machine,Candy Vending Machine,"A triple-dial candy vending machine with three stacked bins in a tall body, separate rotary selectors, and one lower retrieval door. The three selector dials rotate continuously on parallel horizontal shafts, and the retrieval door rotates downward on a bottom horizontal hinge.",gemini,gemini-3.1-pro-preview,high,100,,,false
casino_machine,casino_machine,Casino Machine,"A slant-top casino machine with an angled screen panel, a button deck, and a lockable belly door beneath the play area. The belly door rotates on a vertical side revolute hinge, a spin button on the deck translates prismatically in its sleeve, and a volume knob near the screen rotates continuously about its shaft.",gemini,gemini-3.1-pro-preview,high,100,,,false
chest_freezer_with_hinged_lid,chest_freezer_with_hinged_lid,Chest freezer with hinged lid,A laboratory sample chest freezer with an insulated rectangular body and a heavy hinged lid with a pressure seal. The lid opens on two revolute hinge knuckles at the lid's rear edge. A lid locking latch on the front edge operates on a revolute cam latch joint.,gemini,gemini-3.1-pro-preview,high,100,,,false
dishwasher_with_dropdown_door_and_sliding_racks,dishwasher_with_dropdown_door_and_sliding_racks,Dishwasher with dropdown door and sliding racks,"A contemporary built-in dishwasher with a concealed top strip, two sliding racks, and twin fold-down mug shelves integrated into the upper rack. The dropdown door rotates on a lower horizontal hinge, both racks slide prismatically on their side rails, and the two spray arms rotate continuously on central hubs in the tub. The mug shelves rotate on matched side pivots, the start button and three option buttons on the top strip are separate small prismatic push buttons, and the rinse-aid cap on the door liner rotates continuously. The tub and door interior should remain thin-walled and hollow. Standard kitchen scale.",gemini,gemini-3.1-pro-preview,high,100,,,false
display_freezer_with_sliding_glass_lids,display_freezer_with_sliding_glass_lids,Display freezer with sliding glass lids,"A low-profile display freezer with a narrow sliding service hatch in one lid. The broad cabinet has two large top glass panels, and one panel carries a smaller hatch set into it for quick access. The two main lids slide prismatically on the top frame, and the small service hatch rotates on a short hinge within one lid panel.",gemini,gemini-3.1-pro-preview,high,100,,,false
dock_loading_ramp,dock_loading_ramp,Dock loading ramp,"A dock loading ramp with a wide steel deck, a hinged lip at the front edge, and two folding support leg pairs mounted under the deck. The lip and leg pairs remain visibly supported by real hinge brackets beneath the deck structure. The main deck rotates on a rear horizontal storage hinge, the front lip rotates on a horizontal hinge at the deck edge, and the support leg pairs rotate on their underside hinge pins. Loading-bay ramp scale.",gemini,gemini-3.1-pro-preview,high,100,,,false
flatbed_scanner_with_hinged_lid,flatbed_scanner_with_hinged_lid,Flatbed scanner with hinged lid,An A3 wide-format flatbed scanner with a wide rectangular body and a lid hinged at the lid's rear edge. The lid opens on two revolute hinge knuckles at the rear. An internal scan head moves prismatically along the scan axis inside the body.,gemini,gemini-3.1-pro-preview,high,100,,,false
floor_standing_drafting_table,floor_standing_drafting_table,Floor Standing Drafting Table,"A floor-standing drafting table with a trestle base, an upper tilt frame, and a large rectangular drawing surface. The drawing surface rotates on horizontal side pivots carried by the tilt frame, the height carriage slides prismatically up and down on the central upright, and a locking knob at one side rotates on its short shaft.",gemini,gemini-3.1-pro-preview,high,100,,,false
food_processor_with_feed_pusher,food_processor_with_feed_pusher,Food processor with feed pusher,"A prep food processor with a clear bowl, a twist-lock base coupling, a tall pusher in the feed tube, and a lower front panel carrying a timer dial beside a side power rocker. The bowl rotates on a short continuous locking joint, the pusher slides prismatically in the tube, and the grating basket rotates continuously about the center axis. The timer dial rotates continuously, and the side power rocker pivots independently on a short hinge. The bowl and chute should remain hollow and open above the spinning basket. Countertop kitchen scale.",gemini,gemini-3.1-pro-preview,high,100,,,false
globe,globe,Globe,"A classroom globe on a pedestal stand with a full circular meridian. The sphere sits between top and bottom trunnions inside the ring, and the ring is held by a forked support from the base. The sphere rotates about its north-south revolute axis, and the meridian tilts on a horizontal revolute axis at the fork.",gemini,gemini-3.1-pro-preview,high,100,,,false
hinged_window_or_hatch,hinged_window_or_hatch,Hinged window or hatch,A top-hinged awning window in a rectangular frame. A glazed sash sits inside the outer frame and is supported from the top edge by two compact hinges. The sash rotates outward on a horizontal upper revolute axis by about 60 degrees.,gemini,gemini-3.1-pro-preview,high,100,,,false
jet_engine,jet_engine,Jet Engine,"A turbofan jet engine nacelle on a short display stand. A cylindrical nacelle encloses a central spinner, a front fan stage, and a rear exhaust cone aligned on the same centerline. The fan rotor spins continuously about the main longitudinal revolute axis inside the intake.",gemini,gemini-3.1-pro-preview,high,100,,,false
kick_scooter,kick_scooter,Kick scooter,"A folding kick scooter with a narrow deck and upright handlebar stem. Two small wheels support the deck front and rear, and the stem rises from a front fork with a hinge block near the deck nose. Both wheels spin continuously on their axles, and the stem folds on a revolute hinge near the deck through about 170 degrees.",gemini,gemini-3.1-pro-preview,high,100,,,false
knee_scooter,knee_scooter,Knee scooter,"A medical knee scooter with a padded knee platform and bicycle-style handlebars. A lower frame carries four small wheels, with the front pair in a steerable fork assembly and the rear pair on fixed supports under the frame. The four wheels rotate on their axles, and the front steering assembly yaws on a vertical revolute axis at the head tube.",gemini,gemini-3.1-pro-preview,high,100,,,false
laptop_stand_with_articulated_height_adjustment,laptop_stand_with_articulated_height_adjustment,Laptop stand with articulated height adjustment,"A low-profile laptop stand with a base board, a rigid platform hinged along the rear edge of the base, and an articulated rear prop arm under the platform. The prop arm includes a short telescoping section for height adjustment. The platform rotates on a rear horizontal hinge, the prop arm rotates on a lower horizontal base pivot and an upper horizontal platform pivot, and the telescoping arm stage slides prismatically along its length.",gemini,gemini-3.1-pro-preview,high,100,,,false
metronome,metronome,Metronome,A traditional pyramid-cased metronome on a flat stepped base. A slender pendulum rod rises through the apex slot carrying a disc-shaped tempo weight; a cylindrical winding key protrudes from the rear lower face. The pendulum swings on a revolute joint at the apex pivot shaft; the weight rides prismatically along the rod; the key turns continuously on its shaft.,gemini,gemini-3.1-pro-preview,high,100,,,false
monitor_mount,monitor_mount,Monitor mount,"A bench-post monitor mount without the display. A fixed post base supports a lower link, an outer link, and a rectangular head frame with distinct pan and tilt supports. The lower link, outer link, head swivel, and head tilt are four revolute joints.",gemini,gemini-3.1-pro-preview,high,100,,,false
observation_wheel,observation_wheel,Observation wheel,"A ferris-wheel style observation wheel on an A-frame support. A large circular rim with spoke members is carried by side towers, and small gondolas hang from pivots around the rim. The wheel rotates on a central horizontal revolute axis, and each gondola pivots on its own hanger revolute axis so it can remain upright.",gemini,gemini-3.1-pro-preview,high,100,,,false
office_chair,office_chair,Office chair,"A mesh-backed office chair with a five-wheel base and a simple tilt mechanism. The seat sits above a central pedestal, the back frame rises from the rear bracket, and paired armrests flank the seat. The caster wheels rotate continuously on their axles, and the seat-back assembly tilts about a transverse revolute axis through roughly 15 degrees.",gemini,gemini-3.1-pro-preview,high,100,,,false
orchestra_style_music_stand,orchestra_style_music_stand,Orchestra Style Music Stand,"A conductor-style orchestra music stand with a broad desk, a single pedestal mast, and folding page supports at the left and right edges. The desk tilts on a horizontal hinge at the mast head, the mast extends prismatically from the pedestal sleeve, and the two page supports rotate on small side pivots.",gemini,gemini-3.1-pro-preview,high,100,,,false
pedal_trash_bin_with_hinged_lid,pedal_trash_bin_with_hinged_lid,Pedal trash bin with hinged lid,"A kitchen pedal trash bin with a tall rectangular body and a rear-hinged lid. The rigid shell has a wide foot pedal projecting from the lower front face and a simple lid spanning the top opening. The lid rotates upward on a horizontal hinge at the back rim, and the pedal rotates on a transverse pivot near the base of the body.",gemini,gemini-3.1-pro-preview,high,100,,,false
retractable_bollard,retractable_bollard,Retractable bollard,"A compact retractable bollard with a short round post, a ground sleeve with drain slots, and a lock housing built into the top face. The post slides prismatically inside the sleeve, a hinged lock cover rotates on a tiny side hinge at the top face, and the lock core rotates continuously on its center axis. Small parking-control hardware scale.",gemini,gemini-3.1-pro-preview,high,100,,,false
rice_cooker,rice_cooker,Rice cooker,"A modern rice cooker with an oval housing, a top-opening lid, and a small steam vent cap near the rear of the lid. The lid opens on a rear revolute hinge, and the vent cap rotates on a short local hinge at the vent opening. Countertop scale with a low, wide body.",gemini,gemini-3.1-pro-preview,high,100,,,false
simple_drying_rack,simple_drying_rack,Simple drying rack,"A fold-out drying rack with side wings. A central rack frame carries two wing frames and a lower support frame with hanging rails across the spans. Joints: each wing frame is revolute about its outer hinge line, and the lower support frame folds on its own revolute hinges. Keep the folded envelope narrow and easy to store.",gemini,gemini-3.1-pro-preview,high,100,,,false
sluice_gate_with_vertical_lift_panel,sluice_gate_with_vertical_lift_panel,Sluice gate with vertical lift panel,"A masonry-mounted sluice gate with steel guide jambs, a flat vertical lift panel, and a compact gearbox perched on the lintel beam. The lift panel moves prismatically along the jamb guides, a crank wheel rotates continuously on the gearbox input shaft, and the gearbox front cover rotates on a side hinge for servicing. Water-channel control scale.",gemini,gemini-3.1-pro-preview,high,100,,,false
